Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2024-10-07,3217,44953.4,97030.8,70628,17116.84,0,3744,8061.6,3132.6,1396.9,0,0,2440.28,6626.52,66737.6,93398.3,12181.6,22866,295,0,2279.15,3161.39,0,114,0,1800,70,4108.58,15000,3300,0,0,0,0,900454.95,0,0,0,0,0,8630,100825.6,0
2024-10-08,4368.68,125581.48,53439.79,36379,29939.28,0,5385.69,9081,4851.33,4946.4,0,449.8,2244.65,30476.6,0,48474.9,2753.4,48384.3,3040,0,7641.49,2321.91,0,474.45,0,500.66,0,619.42,1020,0,0,0,0,3840,210,0,0,0,0,0,22032.3,8033186.28,0
2024-10-09,2088,114810.25,106798.75,175528.3,12692.38,0,427.85,2964.21,5445.42,25954.3,0,1034.8,200.75,1868.95,308800,113828.85,2891.3,6913.33,2560,0,3908.61,6619.43,0,798.75,0,684.6,0,558,1500,0,0,32580,0,0,420,0,0,0,299.95,0,71089.94,8193040.02,0
2024-10-10,172127.5,50522.65,96005.85,113917.2,102939.1,0,6238.8,188783,2667.5,460245.4,0,0,1747.2,6934.72,850,359733.4,110580.6,16419.2,5040,0,3793.34,3375.99,0,779.74,0,1966.77,0,0,19050,3300,0,0,0,2880,1620,0,0,0,0,0,21186.8,8059475.02,0
2024-10-11,3121.6,350915.13,125248.07,33730.15,20204.29,0,5078.7,13074.4,1771,26620,0,4200,4893.45,9690,8755,16475474.5,3562.25,145165.97,0,0,554.75,14057.85,0,79881.86,0,6904.71,0,1253,0,16000,0,0,352,0,484,0,0,0,1379.77,0,10340,20700,0
2024-10-14,87464,88959.6,24675.01,12918.65,15672,0,4502.6,963.9,5657.88,229.41,0,2100,450,810,1086,12023.82,6544.2,11213.36,5735,0,3197.65,7666,0,8359.75,0,360,70,320.63,0,124350,0,0,0,0,0,0,0,0,3779.37,0,10880,2970,67480
2024-10-15,1420,132219.49,51107.42,80943.1,9940.6,0,10076.6,33946.7,1738,157874.93,0,37800,36452.5,4420,24000,27769.2,50247,50325.8,0,0,7171.76,37.5,0,14629.2,0,0,1937,1083.78,0,70800,0,0,0,6400,0,0,0,0,0,0,10320,8373776.02,14520
2024-10-16,8495.46,90986.81,384843.27,199157.35,8447.25,0,582,975,701001,9221.65,0,6258,6116.4,1785,1785,39224,6300.8,932.6,0,0,3836.74,5112.48,0,15047,0,0,0,172,4400,41395,0,9540,0,0,47,0,0,0,0,0,7040,7876737.31,24520
2024-10-17,4967.47,77364.57,113864.6,16589.8,46586.9,0,5679.5,2109,561380,18391,0,4599,18617.1,1275,1020,24677.5,11286.05,15250.03,0,0,1340.78,77,0,2945,0,4309.5,0,43,10540,49275,0,0,0,0,210,0,0,0,0,0,2366,6878183.4,3120
2024-10-18,34915.5,124794.74,431001.45,99231.65,112526.25,0,6218.8,21216,8193,503.5,0,987,3310,7140,4590,38870.35,51712.92,10342.1,344.9,0,16700.36,10580.79,0,728.96,0,20455.44,23.4,215,0,16500,0,0,0,3520,1408,0,0,0,0,0,3810,6978182.9,20550
2024-10-21,13698,143084.31,101115.79,53329.4,34825.15,0,5241.9,97200,705189,2655936,0,5074,1901.25,26575,425,14125,1552.2,8589.6,1704.5,0,5710,127264.05,0,2758.8,0,3010.6,2145,1001.9,12766,0,0,0,0,0,1152,0,0,0,0,0,8216,4030.06,20450
2024-10-22,9562.7,44546.16,233059.19,1578930.95,599895.8,0,122948.8,2092056.5,2842,103687.8,0,1012,1258.75,204214,510503.2,1072846.72,2910439.3,222527.32,80207.26,0,135900.26,23798.7,0,18901.2,0,12370.6,12257.7,45377.9,5000,13650,0,0,0,3840,265,0,0,0,4950,0,566634,1474565.12,14200
2024-10-23,7774,57912.08,285591.92,317101.48,14647.1,0,35153.05,3061.5,913.5,818.79,0,0,14005,7875,10570,47651,33316.38,4323.17,8080,0,2147.41,8825.66,0,273.5,0,0,6147.24,536.29,15000,24750,0,0,0,0,300,0,0,0,0,0,432,210.32,1620
2024-10-24,0,88957.17,64410.35,11738.75,31413.5,0,13948.24,2196.5,7977,12842.3,0,0,444.6,43589.69,1516,43969919.75,7715.2,6768.55,230,0,3953.72,495.15,0,33203.9,0,540,0,1912.5,4950,0,0,2360,0,2889,250,0,0,0,0,0,11114.86,8261.44,4350
2024-10-25,8582.5,147390.03,205715.07,2381082.53,15262.36,0,11696.93,627.6,2286,255,0,13620,1980,150525,174240,7518790.45,2177,59670.89,16296,0,9341.21,66023.64,0,1323.8,0,485.4,0,95,1600,7475,0,0,80,0,250,0,0,0,0,0,24901,941562.36,34930
2024-10-28,100540.39,127209.09,325519.36,92984.8,1958.71,0,9374.05,6211.8,1123.75,414731.9,0,3399.9,3176.25,10790,24480,20528.5,42673.06,13223.5,16790,0,2466.84,5745.92,0,1505,0,0,652.5,4626.25,0,4650,0,0,0,0,150,0,0,0,0,0,426,1008,1925
2024-10-29,1685,170119.1,784892.76,323256.25,11322.55,0,6686.75,50793.08,1656.44,756.5,0,220,2632.5,19570,2260,3634.75,10339.77,8896.95,6425,0,4074.3,1977.94,0,13665.33,0,162,0,102.3,0,0,0,0,0,0,550,0,0,0,0,0,702,4826.2,3025
2024-10-30,2781.1,45238.39,37401.97,941287.81,30495.05,0,2603.55,116370,39735.04,2335.88,0,95,23681.25,8105,2240,12907.15,12648.6,5158.4,11530,0,3301.06,1064.43,0,2039.2,0,4204.2,0,0,0,1650,0,0,0,4139218,0,0,0,0,0,0,170,483,23925
2024-10-31,14859.5,22921.57,256053.18,218163.85,49975.91,0,3415.5,1234.2,2832.67,5661.97,0,19123.1,1173.75,3230,35275,12382.1,6497.14,11117.55,3840,0,887.7,627.25,0,29887.3,0,1483.3,0,632.4,550,1650,0,200,0,0,2005,0,0,0,13500,0,1476,2683,4480
2024-11-01,13737.5,44501.25,71990.31,11804.7,3807.76,0,4789.25,13656.5,1637.55,70624.96,0,679.66,4504.5,15813,0,11765.8,6343.2,178090.4,5506,0,6916,903.12,0,2111.04,0,3237.5,0,10493.1,2100,1600,0,4040,0,0,0,0,0,0,0,0,819.2,1426,5320
2024-11-05,4117.75,119688.53,502564.95,10766.75,16950.38,0,5242.02,2044.5,33048.61,391645.77,0,759.62,4260.04,13770,0,168951.61,5811.5,217915.14,5425.23,0,6054.85,2273.32,0,3416.02,0,46.2,310.1,779.5,1000,4800,0,0,0,0,265,0,0,0,540,0,2788,2940.26,3360
2024-11-06,6484,36924.3,255374.1,703767.08,86231.55,0,7354.59,40285.8,8154.5,112586.01,0,999,7937.65,117290,1445,30157.3,6465.7,97879.5,6980.5,0,16334.44,1334.16,0,46251.78,0,1697.5,0,2764.5,3000,3400,3840,0,0,0,0,0,0,0,0,0,582544.75,1474628.7,20160
2024-11-07,5186.6,85095.7,530883.2,70610.2,59304.54,0,397,2024.6,462664,13811.85,0,380,3318.9,10509,0,65068.57,7798.5,71946.84,3541.5,0,39074.85,10745.6,0,80182.5,0,3996,38.5,10722.3,10000,51000,52.5,40,0,3840,960,0,0,0,1440,0,959.4,5611,4560
2024-11-08,2415.16,586439.36,247928.29,83674.69,9190.8,0,0,117484.25,3619.85,94514.75,0,11622.6,4129.56,9025,600,112735.63,4690.75,21726.66,12527.7,0,32116.88,4732.28,0,2055.5,0,4753.45,0,2861.35,43500,15300,0,1931,0,1143680,1537120,0,0,0,0,0,1936.5,321.3,13910
2024-11-11,270,757347.03,221354.73,184786.3,3325.65,0,1112.45,49168,23836.05,170622.24,0,199,3272.1,935,0,7731.32,6134,25640.1,6291.45,0,28737.3,7231.46,0,1756.78,0,461,770,430.5,0,46500,0,0,0,0,260,0,0,0,0,0,21125,262.7,2900
2024-11-12,5772.1,3084284.75,784925.49,31070.94,128511.9,0,980,4918.43,327615.05,8044.05,0,63643.65,32280.3,24365,32827,150804.62,2951.51,93551.15,16785.85,0,42291.87,2534.25,0,26877,0,0,0,1351,26500,9690,0,0,0,0,0,0,0,0,1980,0,3500,30734,2925
2024-11-13,20691.5,24935.46,299941.63,6668034.86,59875.5,0,3967,23069.25,2082.4,55047.41,0,99.5,3569.32,337340,132775,43133.8,1454.7,15334.25,11052,0,82004.92,4830.6,0,2674.3,0,7281.49,554.4,1562.92,1000,0,0,0,0,4920,104,0,0,0,765,0,802.45,12913.2,2655
2024-11-14,16866.5,31686.81,53504.52,3769,16356.1,0,29.37,14761.5,4271.25,11902.63,0,2369.5,444.56,1900,190285,23032.75,2131.3,13243.83,30860.2,0,53851.1,3897.84,0,36178.95,0,10383.5,0,1888.44,2500,11200,0,760,0,0,0,0,0,0,0,0,0,120479.22,17110
2024-11-15,9151.15,125172.87,270218.95,112323.54,4390,0,5622.8,1967.9,541.65,2423.6,0,10278.7,6150.25,1164.96,1735,36089.27,21655.06,152334.79,11581.2,0,1049.2,1481.19,0,84828.5,0,2198.4,0,619.45,9424,17000,0,0,0,0,0,0,0,0,0,0,730,32111.65,4425
2024-11-19,5231.5,114806.85,455223.39,124643.4,22765.64,0,2349.6,34341.75,11696.85,17722.19,0,819,1312.24,142044,65550,14846504.13,32524.45,176993.68,9609.59,0,2726.25,2833.6,0,19709.85,0,0,308,4496.4,1482,0,0,400,0,0,0,0,0,0,0,0,29390,56410,5605
2024-11-20,29387.21,72924.45,35002.1,174289.4,11150.3,0,30311.53,3967.8,14975.3,240628.7,0,1794,79788.7,28780,18220,16492.3,6203.4,24029.5,9210.08,0,4214.5,2916.41,0,7519.5,0,2061.35,0,135,3451,18600,0,0,0,16900,0,0,0,0,225,0,3242.7,2257.5,4130
2024-11-21,85838.8,52318.1,61228.46,342425.55,6139.99,0,479.5,291.75,677790,86035.08,0,1092,553.52,1689,324,13440.5,65130.57,365556.74,11471.75,0,13350.6,3670.2,0,4573.62,0,0,0,845.1,2375,5900,0,0,0,0,0,0,0,1560,1035,0,12561.5,6191.1,8850
2024-11-22,13069,108837.53,98835.91,40106.25,12943.7,0,124.67,15301,922.5,2442,0,585,998.64,2937.9,200,28893.6,271826.4,423568.19,17495.7,0,6730.56,2575.52,0,33932,0,82.44,0,862126.78,3451,2395,0,160,0,0,540,0,0,0,0,0,5435.7,9395.1,1475
2024-11-25,9687.9,125771,158530.8,27170.45,20851,0,479,9938.95,2963.4,16357,0,2009.53,2941.44,4838,11923,13037.83,6210.73,20595.16,14039.7,0,22106.66,2481.95,0,1846.36,0,0,0,46,5916,73031.82,0,0,0,6285,0,0,0,0,0,0,975,0,2675
2024-11-26,5017,12811851.78,1046437.78,13279.8,24757.82,0,3832.01,3112.6,9265.2,75333,0,227954.95,4709.4,1215.75,2286,34246.7,17578.92,410939.64,10243.04,0,92830.04,1254.05,0,0,0,0,0,0,0,0,0,0,0,0,30160,0,0,0,450,0,715,47117.4,10200
2024-11-27,31854,8560287.34,152027.18,19325.53,36518.14,0,1383.3,4432.5,1118457.05,4275,0,207147.97,3657.5,7177.2,8718.33,13668.9,10336.78,123102,5499.12,0,760.95,590.77,0,0,0,9623.46,77,688.5,2465,32685,455,0,0,0,1120,0,0,0,255,0,199,5482.92,2700
2024-11-28,5973.97,5118976.64,206549.78,91262.02,60849.84,0,9544.58,21508.6,1490413.25,15221.11,0,163.84,232.8,130031.75,40308,113887.38,2924.66,16469.95,6114.75,0,18033.77,855.25,0,379.86,0,5402.53,238.7,0,58173,7140,0,0,0,0,496714.4,0,0,0,0,0,1955,19059,1500
2024-11-29,10817,94918039.83,71394.93,199765.08,58525.63,0,9314.32,10728.9,1471846.6,220,0,5644.3,3148.1,7718,1710,24271.52,41110.62,16300.67,8402.88,0,9228.78,2561.4,0,2385.8,0,2720.24,0,4474113.7,0,4575,0,0,11261.38,0,841767.61,0,0,0,0,0,5670,2106,2140
2024-12-02,13913,183041.86,149225.4,123865.4,8057.89,0,3365.25,797.45,3229,3661.5,0,82,1451.62,12701,3300,33643.45,13886.4,16955.96,9984.61,0,9179.36,1317.55,0,0,0,0,0,372.15,76874,72770,0,0,0,6400,0,0,0,0,0,0,2507,861,4575
2024-12-03,6873,260435.27,475488.03,285827.7,58080.21,0,5691.6,0,426485.08,75692,0,0,4622.64,8214.92,3307,77970.05,16244.15,130165.42,7643.2,0,16821.84,239.7,0,267.8,0,2250,0,1500,12250,168013.1,0,0,10074.24,0,104160,0,0,0,0,0,0,406,915
2024-12-04,97659.5,39106.05,70812.96,2073845.94,304327.85,0,10237.71,9525.4,18983.85,2260.17,0,10040.8,5049.24,1620,1100,104261.54,30057.3,80751.25,35975.6,0,21540.14,8349.55,0,5296.2,0,792,0,14803.8,1455,4600,0,0,0,3200,0,0,0,0,0,0,186,513,3965
2024-12-05,3374.75,26641.67,58043.86,218323.55,42974.98,0,8154.12,1626.7,429002,729326.96,0,11900,0,20948.6,790.97,11575.4,6036.15,30662.2,17881.07,0,2347.9,3164.04,0,4656,0,0,23.1,4404.75,970,366598.1,0,0,0,0,618250.8,0,0,0,997.5,0,1562.5,5167.6,2135
2024-12-06,20186,157948.21,180447.82,18584.3,76889.81,0,8265.92,0,3450,6647.5,0,2420,1080,1099.99,1035,33554.66,81244.25,34065.5,20752.7,0,4059.1,1651.86,0,5707.6,0,0,0,366.8,97485,48400,0,0,0,0,0,0,0,0,1140,0,3500.4,11279.5,3895
2024-12-09,13280,42516.61,154195.9,46146.35,3428.58,0,10116,500.2,5870.6,62.97,0,99.5,774,744,1853,14071.25,7365.27,8359.49,17303.5,0,8683.77,5358.04,0,3627,0,289.42,0,5276.16,5324,36000,0,0,3770,0,280,0,0,0,427.5,0,11850.1,5658.39,4410
2024-12-10,5254.85,32736.51,41795.22,482062.3,40603.9,0,17717.5,3388,4115.7,213656.5,0,1219.4,1242.4,18930,15100,230141.9,17988.82,87500.75,5809.9,0,27766.95,1476.16,0,4065,0,0,0,4833,0,9480,0,0,930,0,504,0,0,0,97,0,55637,54656.34,4655
2024-12-11,7536,309600.15,438914.96,2097082,573974.29,0,134483.5,2421846.29,438535.2,370127.92,0,194.9,57964.4,263016,656245.18,1557034,3398353.31,488386.6,100389.5,0,153746.55,27468,0,24642.4,0,344,0,49137,9685,0,0,0,0,0,0,0,0,0,48.5,0,1765.12,1667543.27,930
2024-12-12,4058.6,6388050.72,16871.55,139095.2,8498.5,0,9424.7,7456.29,903.5,160800,0,0,1534,200,2000,24664081.1,6882.81,6769.5,7610.35,0,8606,3543.96,0,40063,0,0,0,229.25,42075,9200,0,83,39065,0,0,0,0,0,0,0,7896,17292,3425
2024-12-13,3408.79,702357.84,162372.52,136816.35,12809.2,0,2015,3958.5,2599.3,5337.82,0,504.14,1131.5,8060,32400,134730.1,3263.01,12799,3141.73,0,3798.74,970.47,0,35300,0,0,115.35,183.4,0,0,442,207.5,0,0,0,0,0,0,242.5,0,4670,14209,21420
2024-12-16,68294.95,60180.64,105661.08,9498.96,112035.85,0,2223.1,1384.4,2125.2,8733.5,0,11463.23,5475.8,13555,1000,124089.41,7526.92,85247.6,9655.41,0,4483.88,2037.4,0,65852.6,0,0,15.38,3950.77,0,4400,0,0,0,0,0,0,0,0,0,0,32032,724,4800
2024-12-17,8590.07,118910.47,119160.3,380553.22,26277.45,0,0,10459.5,485132.1,14520,0,29491,2588.2,2949,1400,1713211.9,2080.9,558122.5,5386.94,0,1994.56,156.9,0,33419,0,3411.67,0,909.16,7700,0,0,195,0,0,0,0,0,0,0,0,1440,137060,11200
2024-12-18,38871.02,24851.56,383146.12,7880.92,5420,0,913.61,88449.9,586.5,14011.5,0,312,921.6,800,0,94416804.06,1078.5,92367,2004.28,0,428.4,116.7,0,30745528.78,0,0,0,91.6,1180,18000,0,0,1692.25,0,0,0,0,0,0,0,14700,3800,2970
2024-12-19,19623.7,278064.74,121767.9,511609.4,111008.9,0,1835.16,38548.95,697007.2,59438,0,0,9126.48,225193.71,201440,306004.5,8341.7,66387.4,5394.4,0,3295.5,13996.7,0,8714.8,0,1841,0,925.16,7150,2300,0,0,0,0,312480,0,0,0,0,0,0,54301.47,9610
2024-12-20,28381.2,57972.18,240280.46,27743.25,122782.8,0,509.58,96530.05,2153.95,14879.5,0,975,5380.1,64350,0,7432952.5,2329,13008.88,2654,0,34863175.16,866,0,8246,0,144.45,0,1419.8,0,4200,0,0,0,0,0,0,0,0,0,0,46295,166931.19,3446
2024-12-23,6847.75,217675.35,225882.75,280945.25,124.5,0,1430.4,695.31,3963.24,1006.72,0,470242.5,18381.4,5000,210,179605.5,2863.35,2671.5,4017.01,0,952.9,1397,0,6429.44,0,31.54,0,0,0,4600,0,0,0,0,2327000,0,0,2028,0,0,7200,1007.92,1700
2024-12-26,11000.5,72722.75,340385.78,564608.3,50207.03,0,1609.1,18545.8,664917,3237.01,0,4251,1441.75,19200,5145,6051.05,3193.5,10258,2607.6,0,11913338.8,2422.5,0,37408,0,17462.9,0,3127.8,6950,2200,0,200,0,0,0,0,0,0,0,0,3000,1740,10850
2024-12-27,15697.34,18732212.96,198302.9,9774194.78,40820.3,0,2761.8,17869.5,664020.45,153041.8,0,388637.5,1334.87,115300,2100,23554844.37,4930.25,5509,13763.7,0,3814.55,4771.43,0,10048,0,9589.88,190,16352.1,2100,4223778,0,0,1650.5,0,41670,0,0,0,0,0,315,165.55,3150
2024-12-30,3419.88,7871366.55,190117.32,203216.4,26929.45,0,460,316620.47,1115362.8,7640.5,0,21060,62659.78,109994,151095,21372.18,9340.78,632265.5,4039.65,0,5343.8,4695.5,0,11376,0,358.6,947.6,3118.8,0,506359,0,0,11900,0,42900000,0,0,0,0,0,2700,2430.8,1750
2025-01-02,3988.3,241101.2,154271.4,26312.95,10163.65,0,835.8,21954.05,16428.25,0,0,23636,2017.5,7150,1575,28420,7791.5,4181.45,2675.25,0,1622.6,13152.5,0,6912.5,0,1165.45,0,3468.35,3800,0,0,0,0,0,3180,0,0,0,13250,0,17025,49.42,2800
2025-01-03,3274.5,145251.35,307838.37,94408.3,21152.64,0,4178.45,12136.8,330.05,24981.91,0,18193.5,923243.25,226270,1100,28615.6,4990,380865.5,8466.5,0,3549.03,5363.2,0,3604,0,0,77,257.92,0,22980,0,0,0,0,1224,0,0,0,5800,0,4104,468,3500
2025-01-07,65933.35,302566.04,598518.67,276786.7,81507.94,0,1370.25,14442.34,4920,51512.3,0,440,46695.6,126115,7521,59967.05,31412,5656,19206.8,0,33353.15,1750,0,4284,0,509.9,0,7138.28,208695,112300,0,0,0,0,0,0,0,0,0,0,2501,0,700
2025-01-08,12048.5,273855.18,435358.63,187113.4,8850.83,0,2151.45,273.3,396871,1137,0,2780,17051.25,14175,2990,39447.65,10056.4,20936.6,16326.8,0,1975.64,1197.5,0,4541.1,0,8595.65,78,1144.25,0,145000,0,200,0,0,340,0,0,0,290,0,1642.5,308.1,350
2025-01-09,7274,206934.03,546582.39,48093.75,289494.5,0,27325.25,14171,0,95668.78,0,17116,2674.9,4005.5,3450,15497708.25,5112,4520,4287.05,0,70396.6,20841.9,0,169,0,258.15,493.2,15294.25,0,9600,0,0,0,0,680,0,0,0,116,0,3355,15094,1750
2025-01-10,34330,242146.55,400369.32,56110.93,31516.16,0,12380.8,2775.04,2783.1,21726,0,12738,12978.36,2720,4599.5,9398.61,5368.8,10710,8431.35,0,6304.43,3382.38,0,1176.18,0,3082.33,936,0,1450,2600,0,0,0,0,340,0,0,0,0,0,0,4608,1050
2025-01-14,12600,0,176956,126591.15,220249.35,0,274.5,0,10066.49,24300,0,1775,8853.35,1240,1869.5,7739.29,16941.95,26243,12236,0,6819.33,785.7,0,3370,0,395.83,1287,2058.85,0,0,0,120,0,0,1190,0,0,0,0,0,6653,138468.84,5560
2025-01-15,2600.28,0,405969.6,13298.15,14274.67,0,33335.05,2869.65,1387.8,12425,0,0,7946.24,256,8580,15899.55,4862.96,428698.56,6975.96,0,11831.61,167768.09,0,1733.75,0,0,912.6,3435.2,0,3100,0,0,700,0,1268816.5,0,0,0,580,0,16103.25,414268.52,22450
2025-01-16,33219.85,76695.61,638773.11,104015.77,11795,0,6016.2,3456,2503.8,4298.38,0,0,20495.2,9606,10456,18128.99,58500.4,16659.8,3229,0,3188.12,99038,0,230.16,0,0,0,3204,8000,9319.99,0,0,4900,0,195886.5,0,0,0,0,0,7298.08,19971.37,1050
2025-01-17,235429.62,216458.42,382192.77,38686.92,53190,0,2498.5,2538,396969.5,180072,0,7224.55,2268.7,293479,1250,325174,6978.36,19220,8881.04,0,10041.1,6022.95,0,5264,0,0,312,373.8,4793.88,0,0,0,0,0,23000,0,0,0,5220,0,406,3846.12,1750
2025-01-20,750.1,113014.15,98635.78,297292.08,171030.6,0,2362,45302.4,11520.46,8014.53,0,0,2410.7,207576,1220,32421.51,7470.5,409773.24,14828.44,0,5637.6,1664.46,0,2043.69,0,289.8,0,620.4,0,0,0,0,0,0,0,0,0,0,0,0,0,391.72,3850
2025-01-21,18422.55,200251.4,192852.42,237851.44,53786.8,0,1235,3120,387187.94,60406.42,0,0,8230.4,211210,13750,156081.1,3536.21,5818.2,3864,0,57229.22,299.4,0,0,0,289.8,677.6,1193.92,0,12480,0,0,0,0,0,0,0,0,0,0,5072.11,279.5,0
2025-01-22,9376.25,110603.6,296702.92,26534.97,177671.75,0,85.5,0,1029.54,301643.48,0,19771.5,3024.69,204708,260,31049276.4,5903.48,244296.1,1428,0,5747.01,7013.9,0,3765.7,0,132.57,315.7,1333.75,0,79090,65,0,0,0,0,0,0,0,0,0,0,63414.76,1750
2025-01-23,279110.05,483750.89,596770.43,506967.67,237891.37,0,12063.69,132520,3931.9,38302,0,11977,4261.99,141450,137290,10453.49,52161.94,580045.8,5326,0,2302.95,7273.98,0,388.47,0,0,5405.4,2703.5,0,79950,0,0,720,0,0,0,0,0,0,0,3629.7,560,2100
2025-01-24,21890.8,6151708.61,511413.71,380602.15,5657.03,0,7216.8,8680,1980,399996,0,0,1611.77,21190,58800,39971.5,12770.8,54438.97,2937.94,0,3286.92,1321,0,1458,0,2057.58,1482,15142,0,0,0,0,0,0,0,0,0,0,0,0,4500,174845.2,0
2025-01-27,173511.3,180065.69,365477.82,115266,73736.5,0,1952.1,197300,124.1,124030.72,0,0,31056.09,544189,1170,362714.6,254054.8,154294.6,28761.15,0,2303.26,8804.56,0,1303.5,0,764.55,390,14688.5,1560,0,0,0,0,0,72,0,0,0,0,0,0,3986,1050
2025-01-28,124218.5,18099893.95,487500.23,28297.99,49578.85,0,199,800,1461248.3,319462,0,2806.01,25081.89,175432,520,19957662.86,9410.75,354323.47,94482.82,0,8457.67,2892.3,0,0,0,0,2176.2,58443.55,0,0,0,0,0,0,0,0,0,0,0,0,3315.9,448,0
2025-01-29,4887.5,63989.18,349553.45,138344.2,6128,0,1818,1050,1856344,16820.89,0,1037249.75,7298.6,481387,14934,8295.2,5844.8,82295,4613.25,0,8468.9,10192.17,0,0,0,0,2688.8,279.5,0,54400.5,0,0,0,0,0,0,0,0,0,0,7375,116518.37,0
2025-01-30,121102.9,131070.19,629348.92,620861.4,26928.5,0,2900,57800,27636.2,21744.65,0,383040.98,8155,2016,8806,37478300.2,10135.6,609950.62,13809.06,0,29189.58,7142.6,0,16611.7,0,0,865.8,703.25,775,7500,0,0,0,0,0,0,0,0,0,0,7849.1,87152.95,0
2025-01-31,106694.13,239844.12,936634.74,98148.45,4984,0,940,0,4080.7,3630.05,0,8852.95,4310,14083.43,8538.6,41275.12,292382.42,69059.8,40252.31,0,5648.5,10548.68,0,1835.7,0,694.8,2106,0,158340,154296,0,0,0,3575,0,0,0,0,1794,0,412.46,25050.03,700
2025-02-03,49595.03,68916.5,416076.81,12606.31,2384.45,0,8540,19000,7910.8,13035.52,0,47232,9120,11574,0,16131.9,691479.08,16066.21,54214.36,0,4910.52,5600,0,868.2,0,824.5,0,6446.5,18675,0,0,0,0,0,0,0,0,0,0,0,7956.53,37033.5,0
2025-02-04,24882.85,52509.72,262063.84,123920.6,13458.64,0,399.8,19325,6720.2,10467.22,0,7473.33,65156,102286,9114.6,26328.4,363571.2,4530,22314.2,0,2354,145733.93,0,5084.85,0,1847.36,780,5621.54,760,0,0,0,0,0,280,0,0,0,0,0,19213.5,8344.7,0
2025-02-05,20003,447343.1,580352.62,85983.2,5853.39,0,599.4,44975,4352.4,40712.84,0,1217.58,1597,5376,892.5,43670.87,61305.64,12779.9,8992.4,0,4062.22,101568.36,0,19113.15,0,1437.75,0,270,0,16000,0,0,0,0,216,0,0,0,0,0,10527.45,70420.5,0
2025-02-06,16797,36733.23,251043.55,15927,5934.65,0,1889.01,348.35,1408.9,1002.28,0,2464.23,150,513978,18243,14855.24,149334.46,22867.86,8967.64,0,17839.79,10364.56,0,954,0,263.64,22425,647.7,0,0,0,0,0,0,73,0,0,0,0,0,3135,1322.58,3500
2025-02-07,4036.5,186088.47,454248.06,64381.18,12393.61,0,22079.52,125,1445.4,2650,0,870,550,10636,3903,615680.18,103607.96,173017.78,10936.2,0,1751.8,7438.34,0,2340,0,38750,6248.1,0,0,20250,0,0,0,0,0,0,0,0,0,0,2280,905.28,0
2025-02-10,2800,52985.82,232882.09,90940.85,21180,0,1458.54,1975,585269.65,8509.84,0,0,4094,9982,16900,266494.8,6768,15906.5,7952.36,0,44679.25,26580.92,0,32706,0,8289.6,25022.9,583.2,0,430750,0,0,0,0,721560,0,0,0,0,0,840,2617.22,0
2025-02-11,106236.15,22371.82,435110.49,35226.02,19259.14,0,410,8550.63,4738.76,37186.55,0,289.9,1712.5,5707.3,278512,46260.25,23222,12943,11155.07,0,16922.05,199096.05,0,0,0,1649,12845.17,0,0,411900,0,0,0,0,36400,0,0,0,0,0,0,0,0
2025-02-12,35663.5,20421976.67,1765773.08,654940.65,33360.8,0,59269.38,31185.96,3679.27,390842.4,0,2985.97,6775.7,1884746.2,467739,41698733.45,125629,16446.5,17989.2,0,20731.5,42721.23,0,3965.25,0,0,4813.8,110678,19820,594849,0,480,0,0,7000,0,0,0,9150,0,12379.5,2727.45,0
2025-02-13,63415.2,375995.37,686210.79,89605.7,17967.33,0,7828.82,307387.09,428318.35,25289.63,0,579.8,2243.1,3416,136967.5,134944.06,31850.68,43304.6,17090.62,0,17236.55,26038.8,0,3562,0,907.1,6407.8,49576.54,0,0,0,0,0,0,1040,0,0,0,0,0,6700,73565.02,18900
2025-02-14,7529.99,32664.47,320511.45,105993.02,388136.92,0,61902,126888.1,3706.2,1444.05,0,0,490,7755,1700,234187.52,20304.59,680766.05,4493.43,0,24237.31,3485,0,1050,0,1550.06,11.72,522.5,87600,83950,0,0,0,0,700,0,0,0,244,0,0,493988.2,0
2025-02-17,63486.41,1011933.63,43892.79,91737.17,121686.78,0,56353.8,35463.31,589046.58,4597.26,0,0,9089.5,67976.2,11623,6422139.49,38237.92,109785.55,11635.3,0,7206.43,13402,0,219.9,0,82.45,0,2582.56,0,0,0,0,0,0,350,0,0,0,122,0,8460,9399.92,3560
2025-02-18,58276.48,88505.35,324687.23,28283.17,93736.4,0,10849.35,13345.59,224178.7,62614.96,0,2998,6212.35,14169,5797,56678.3,38682.11,35338.95,13737.32,0,50874.96,5255.5,0,10606.89,0,1088.34,0,8016,0,0,0,0,0,0,0,0,0,0,0,0,8313,18967.7,0
2025-02-19,1873,285545.47,419123.89,88423.9,174223.6,0,2099.84,4874.17,366585.26,58110,0,4183.61,2964,8715,4872,212584.09,16276.46,32013,18832.8,0,94923.61,4648.18,0,49.98,0,0,2005.5,57694.96,31568,11400,0,0,0,0,0,0,42,0,0,0,6981.8,10391.04,1900
