Fecha,TC,IBC,IF,II,ABC.A,ALZ.B,ARC.A,ARC.B,BNC,BPV,BVCC,BVL,CCR,CGQ,CIE,CRM.A,DOM,EFE,ENV,FVI.A,FVI.B,FFV.B,FNC,GMC.B,GZL,ICP.B,IMP.B,IVC.A,IVC.B,MPA,MTC.B,MVZ.A,MVZ.B,PER,PGR,PIV.B,PTN,RFM,RST,RST.B,SVS,TDV.D,TPG,VNA.B,BOU
2025-06-13,101.08,355.48,714,115.85,0.9151,0.3364,0.6688,1.1872,0.89,0.091,0.198,0.8903,4.9466,0.3955,0.0014,0.2028,0.3858,0.0693,0.5342,1.1377,0.2572,0.1229,0.1338,5.5402,1.2366,0.0741,3.3637,0.8893,0.542,0.0643,0.1781,4.6992,4.7487,0.1286,0.1276,39.5726,0.1533,0.0693,0.2968,0.1558,0.2127,0.3956,0.0138,0.6035,0
2025-06-17,102.16,367.83,744.54,114.98,0.8957,0.3328,0.6617,1.1746,0.9495,0.0959,0.2105,0.9789,4.8943,0.3915,0.0014,0.2007,0.4013,0.0778,0.5286,1.1257,0.2545,0.1216,0.1323,5.4816,1.067,0.0734,3.3281,0.7341,0.5353,0.0637,0.1762,4.6006,4.6887,0.1273,0.1175,39.1543,0.1811,0.0685,0.2886,0.1654,0.2129,0.372,0.0141,0.5971,0
2025-06-18,102.81,364.21,737.31,113.76,0.8754,0.3307,0.6575,1.1672,0.9231,0.0949,0.2232,0.9581,4.8633,0.3891,0.0014,0.1945,0.3793,0.0744,0.5252,1.1186,0.2529,0.1208,0.1386,5.836,0.9727,0.073,3.3071,0.8657,0.5252,0.0632,0.1775,4.5229,4.5715,0.1264,0.1255,38.9067,0.1994,0.0681,0.2699,0.1556,0.2111,0.4134,0.0136,0.5933,0
2025-06-19,103.74,369.52,753.78,110.55,0.8676,0.3277,0.6516,1.1567,0.9543,0.094,0.2362,0.9423,4.8197,0.3856,0.0013,0.1928,0.3759,0.0747,0.5205,1.1085,0.2506,0.1197,0.1345,5.7837,0.9638,0.0723,3.2774,0.7712,0.5205,0.0578,0.1759,4.8197,4.6077,0.1253,0.1253,31.3283,0.2024,0.0675,0.2699,0.1619,0.2024,0.4145,0.0134,0.588,0
2025-06-20,104.54,370.77,752.6,114.11,0.8609,0.3252,0.6466,1.1479,0.9327,0.0933,0.2439,0.9373,4.4959,0.4008,0.0013,0.2195,0.3922,0.0799,0.5155,1.1001,0.2487,0.1188,0.1334,5.7394,1.0044,0.0717,3.2523,0.7653,0.5241,0.0593,0.1746,4.7637,4.5915,0.1244,0.128,37.2967,0.2009,0.067,0.2535,0.1607,0.2076,0.4085,0.0133,0.5835,0
2025-06-25,105.45,370.1,750.58,114.47,0.8535,0.3224,0.6411,1.138,0.9151,0.092,0.2466,0.9388,4.5424,0.3936,0.0013,0.2082,0.3793,0.0815,0.5026,1.0906,0.2466,0.1178,0.1323,5.6899,0.9957,0.0725,3.2243,0.7587,0.5026,0.0588,0.1897,4.7226,4.5519,0.1233,0.1261,36.9749,0.2077,0.0664,0.2655,0.1593,0.2058,0.403,0.0128,0.5785,0
2025-06-26,106.17,366.08,739.94,115.34,0.8477,0.2826,0.6367,1.1303,0.9178,0.0881,0.2449,0.9408,4.5211,0.3909,0.0013,0.2072,0.3768,0.0801,0.5086,1.0832,0.2449,0.117,0.1314,5.6513,0.81,0.0721,3.2024,0.7394,0.4851,0.0603,0.2072,4.6575,4.521,0.1224,0.1253,36.7241,0.2034,0.0659,0.2637,0.1587,0.2251,0.3862,0.0122,0.5746,0
2025-06-27,106.86,370.15,746.18,118.32,0.8422,0.2807,0.6326,1.123,0.9077,0.0898,0.2573,0.9452,4.4919,0.3884,0.0013,0.2059,0.393,0.0795,0.496,1.0762,0.2433,0.1162,0.1357,5.6148,0.8141,0.0795,3.1817,0.7954,0.5428,0.0604,0.1872,4.5854,4.4264,0.1217,0.1259,41.1754,0.2021,0.0655,0.2618,0.1571,0.2461,0.3977,0.0121,0.5708,0
2025-06-30,107.62,373.07,754.9,116.84,0.827,0.2788,0.6281,1.115,0.9199,0.0901,0.2506,0.9199,4.4601,0.3856,0.0013,0.2044,0.3903,0.079,0.4925,1.0686,0.2416,0.1154,0.1347,5.8539,0.8084,0.0725,3.1593,0.7898,0.534,0.0604,0.2044,4.5995,4.553,0.1208,0.125,40.8846,0.2007,0.065,0.2509,0.1561,0.2444,0.3811,0.0121,0.5668,0
2025-07-01,108.19,383.99,777.29,120,0.8217,0.2773,0.6248,1.1092,0.897,0.0923,0.2588,0.9104,4.4366,0.3836,0.0013,0.2169,0.3882,0.0786,0.4991,1.0629,0.2403,0.1148,0.1468,6.9045,0.721,0.0813,3.1426,0.7857,0.5305,0.0601,0.2311,5.0836,4.5198,0.1202,0.1202,40.6692,0.2172,0.0647,0.2579,0.1548,0.2704,0.3698,0.012,0.5638,0
2025-07-02,108.98,375.61,760.94,116.86,0.8157,0.2753,0.6203,1.1011,0.8543,0.0904,0.258,0.9038,4.4045,0.3808,0.0013,0.2154,0.3854,0.0743,0.4817,1.0552,0.2386,0.114,0.1372,7.3407,0.7157,0.0872,3.1198,0.78,0.4637,0.0596,0.2294,4.8633,4.4045,0.1193,0.1193,40.3744,0.211,0.0642,0.2433,0.1551,0.234,0.3762,0.0117,0.5597,0
2025-07-03,109.77,380.16,767.65,120.41,0.7743,0.2733,0.6158,1.0932,0.9016,0.0896,0.2545,0.9565,4.3454,0.3781,0.0013,0.2141,0.4086,0.0738,0.4783,1.0476,0.2369,0.1131,0.1362,7.2879,0.6924,0.091,3.0974,0.7743,0.4601,0.0592,0.2277,4.8647,4.2817,0.1184,0.1184,40.0838,0.2095,0.0638,0.2551,0.154,0.2724,0.3826,0.0118,0.5557,0
2025-07-04,110.56,386.53,781.46,121.62,0.814,0.3166,0.6114,1.1035,0.8952,0.0921,0.2486,0.9669,4.3144,0.3754,0.0013,0.2126,0.3708,0.0733,0.4884,1.0402,0.2352,0.1123,0.1357,7.2358,0.6132,0.0904,3.0753,0.7688,0.4884,0.0588,0.2261,4.8119,4.2963,0.1176,0.1185,39.7974,0.208,0.0633,0.2533,0.1528,0.2985,0.3758,0.0122,0.5517,0
2025-07-07,111.42,389.51,790.68,119.85,0.7888,0.3141,0.6067,1.095,0.9424,0.0924,0.2603,0.9603,4.2811,0.3187,0.0013,0.2109,0.368,0.0727,0.4847,1.0321,0.2334,0.1115,0.1373,7.1799,0.4981,0.0893,3.0515,0.7629,0.4847,0.0619,0.1975,4.7477,4.2183,0.1167,0.1176,39.4902,0.2064,0.0628,0.2388,0.1512,0.2962,0.3599,0.0117,0.5475,0
2025-07-08,112.13,396.18,805.88,120.48,0.8026,0.3121,0.6029,1.088,0.9364,0.096,0.263,0.9364,4.2718,0.3167,0.0012,0.2096,0.3746,0.0722,0.4949,1.0256,0.2319,0.1108,0.1364,7.5805,0.4637,0.0887,3.0322,0.758,0.4727,0.0615,0.1962,4.7176,4.1871,0.1159,0.1168,39.2312,0.223,0.0624,0.2383,0.1503,0.2943,0.3478,0.0115,0.544,0
2025-07-09,112.83,392.28,796.07,120.9,0.7533,0.3102,0.5991,1.0813,0.8907,0.0953,0.257,0.9306,4.2275,0.3147,0.0012,0.2083,0.3634,0.0753,0.4786,1.0192,0.2304,0.1101,0.1303,7.0903,0.4609,0.0882,3.0134,0.7533,0.452,0.0576,0.195,4.6867,4.0947,0.1152,0.1134,38.9879,0.2393,0.062,0.2482,0.1498,0.2925,0.3457,0.0114,0.5406,0
2025-07-10,113.75,396.2,804.8,121.44,0.7473,0.3077,0.5943,1.0725,0.8836,0.0939,0.2475,0.9934,4.1933,0.36,0.0012,0.2066,0.3675,0.0747,0.4747,1.011,0.2286,0.1092,0.1314,7.0334,0.378,0.0875,2.989,0.7473,0.4571,0.0549,0.1934,4.7296,4.3077,0.1143,0.1143,40.4396,0.2374,0.0615,0.2418,0.1467,0.2901,0.3516,0.0113,0.5363,0
2025-07-11,114.41,396.09,806.11,120.09,0.7429,0.3059,0.5909,1.0663,0.9003,0.0934,0.257,0.9964,3.9945,0.3579,0.0012,0.1923,0.3649,0.07,0.472,1.0052,0.2273,0.1086,0.1254,7.6042,0.4195,0.087,2.9718,0.7429,0.4545,0.0564,0.1971,4.6849,4.1692,0.1136,0.1145,40.2063,0.2491,0.0612,0.236,0.1438,0.2884,0.3554,0.0113,0.5332,0
2025-07-14,115.33,397.42,808.15,121.06,0.7369,0.3035,0.5861,1.0578,0.9096,0.0928,0.2478,0.9971,4.162,0.3551,0.0012,0.2025,0.3815,0.0737,0.4856,0.9971,0.2254,0.1077,0.1317,7.8037,0.4075,0.0694,2.9481,0.737,0.4812,0.0559,0.2037,4.6474,4.1185,0.1127,0.114,39.8855,0.26,0.0607,0.2319,0.1461,0.26,0.3529,0.0107,0.5289,0
2025-07-15,115.84,397.9,807.5,122.61,0.7295,0.3021,0.5836,1.0532,0.8806,0.0947,0.2417,1.0014,4.1264,0.3535,0.0012,0.207,0.3755,0.0733,0.4662,0.9927,0.2244,0.1072,0.131,7.7693,0.3971,0.0775,2.9351,0.8201,0.4791,0.0552,0.2037,4.4803,4.0572,0.1122,0.1133,43.0767,0.2538,0.0604,0.2331,0.145,0.2581,0.3586,0.0105,0.5266,0
2025-07-16,116.82,398.15,807.63,122.99,0.7233,0.2996,0.5787,1.0443,0.9004,0.0947,0.2446,1.0015,4.0918,0.3505,0.0012,0.1999,0.3724,0.0686,0.4623,0.9844,0.2226,0.1063,0.1207,7.7041,0.3938,0.0809,2.9105,0.8132,0.4751,0.0548,0.1968,4.2801,3.9376,0.1113,0.1113,42.7153,0.2517,0.0599,0.2397,0.1412,0.2482,0.3556,0.0101,0.5222,0
2025-07-17,117.4,415.94,848.75,124.19,0.7239,0.2981,0.5758,1.0562,0.9199,0.102,0.2384,1.0639,4.0716,0.3918,0.0012,0.1989,0.3705,0.0767,0.468,0.9796,0.2215,0.1058,0.1201,7.666,0.3918,0.0767,2.8961,0.8092,0.4855,0.0575,0.1958,4.3696,3.9949,0.1107,0.109,42.4957,0.2555,0.0596,0.2342,0.143,0.2598,0.3747,0.0101,0.5196,0
2025-07-18,118.29,442.8,907.77,128.62,0.7186,0.3128,0.5715,1.0483,1.0145,0.1098,0.2416,1.099,4.844,0.3889,0.0012,0.2197,0.4227,0.0845,0.4819,0.9722,0.2198,0.105,0.1233,7.6083,0.3889,0.0761,2.8743,0.7608,0.5326,0.0587,0.1939,4.6495,3.9649,0.1099,0.1175,42.176,0.2621,0.0592,0.2366,0.1424,0.2621,0.3762,0.0093,0.5157,0
2025-07-21,119.14,469.89,972.14,128.96,0.7554,0.3106,0.5674,1.0408,1.2087,0.1192,0.2556,1.0912,4.8095,0.3777,0.0012,0.2098,0.4197,0.0923,0.4868,0.9653,0.2182,0.1042,0.1224,7.5541,0.3861,0.0755,2.8538,0.7554,0.5201,0.063,0.2014,4.4485,3.9366,0.1091,0.1168,41.9255,0.2602,0.0588,0.2349,0.1456,0.2602,0.3819,0.0097,0.512,0
2025-07-22,119.67,494.72,1027.75,132.16,0.7521,0.3092,0.5649,1.0362,1.0865,0.1337,0.2673,1.2359,4.8057,0.4178,0.0012,0.234,0.4595,0.1045,0.4972,0.961,0.2173,0.1038,0.1284,7.5206,0.3844,0.0719,2.8411,0.7938,0.4826,0.0623,0.1922,4.4288,4.1781,0.1086,0.1149,41.7398,0.259,0.0585,0.234,0.1458,0.259,0.376,0.0114,0.5097,0
2025-07-23,120.42,499.36,1038.17,132.74,0.7432,0.3073,0.7225,1.2456,1.0422,0.1362,0.2699,1.1792,4.7758,0.3737,0.0012,0.2242,0.4484,0.0996,0.4983,0.955,0.2159,0.1031,0.1241,7.4738,0.382,0.0573,2.8235,0.8221,0.4982,0.0623,0.191,4.5673,4.1437,0.108,0.1174,40.6701,0.274,0.0581,0.2491,0.1495,0.2408,0.3716,0.0108,0.5066,0
2025-07-25,121.35,532.71,1113.76,136.27,0.7375,0.3049,0.7169,1.2361,1.1454,0.1483,0.2471,1.195,5.6531,0.4203,0.0012,0.2472,0.445,0.1001,0.4944,0.9477,0.2143,0.1023,0.1155,7.4165,0.3791,0.0567,2.8018,0.8982,0.4894,0.0651,0.1887,4.5315,4.4911,0.1071,0.1236,40.3543,0.3255,0.0577,0.2555,0.1566,0.2419,0.3688,0.011,0.5027,0
2025-07-28,122.17,534.59,1117.74,136.7,0.7367,0.3029,0.7121,1.2278,1.0888,0.149,0.2537,1.2605,5.6151,0.4175,0.0011,0.2456,0.4481,0.1064,0.4911,0.9413,0.2128,0.1017,0.1227,7.3667,0.3765,0.0563,2.783,0.9004,0.482,0.0614,0.1874,4.5011,4.461,0.1064,0.1269,40.9266,0.3233,0.0573,0.257,0.1554,0.2402,0.3561,0.011,0.4993,0
2025-07-29,122.84,538.93,1130.18,134.93,0.7327,0.3012,0.7082,1.2211,1.0664,0.1482,0.2524,1.285,5.5845,0.4152,0.0011,0.2442,0.4457,0.1042,0.4579,0.9362,0.2117,0.1011,0.114,7.3265,0.3745,0.057,2.7678,0.8955,0.4793,0.061,0.2035,4.8843,4.396,0.1058,0.1221,40.6626,0.3256,0.057,0.2564,0.1547,0.2389,0.3541,0.0106,0.4966,0
2025-07-30,123.87,528.36,1106.52,133.56,0.7266,0.2987,0.7023,1.2109,1.0576,0.1417,0.2341,1.2747,5.5381,0.4117,0.0011,0.2422,0.442,0.1029,0.4682,0.9284,0.2099,0.1003,0.1207,7.2639,0.3714,0.0565,2.7448,0.9437,0.4746,0.0605,0.2624,4.8033,4.3593,0.1049,0.1196,40.3245,0.3633,0.0565,0.235,0.151,0.2369,0.3632,0.009,0.4925,0
2025-07-31,124.51,528.11,1103.96,135.25,0.7228,0.2972,0.6987,1.2047,1.02,0.1426,0.2329,1.2674,5.5096,0.4096,0.0011,0.2409,0.4397,0.0863,0.4658,0.9236,0.2088,0.0998,0.1124,7.2266,0.3694,0.0626,2.7307,0.9389,0.4817,0.0602,0.2811,4.6863,4.2964,0.1044,0.1189,40.1172,0.4016,0.0562,0.251,0.1502,0.2249,0.3534,0.0096,0.4899,0
2025-08-01,125.42,533.15,1115.03,136.08,0.716,0.295,0.6937,1.196,1.1162,0.1411,0.2428,1.2354,5.94,0.4066,0.0011,0.2472,0.4365,0.1037,0.4624,0.9169,0.2073,0.099,0.1196,7.1741,0.3668,0.0636,2.7109,0.9967,0.4782,0.0597,0.2551,4.6164,4.2258,0.1037,0.1156,38.2714,0.4385,0.0558,0.2512,0.149,0.234,0.3584,0.0089,0.4864,0
2025-08-04,126.28,534.57,1119.51,135.15,0.6882,0.293,0.6889,1.1878,1.13,0.141,0.2296,1.1562,5.8996,0.3999,0.0011,0.2455,0.4336,0.1029,0.4592,0.9107,0.2059,0.0984,0.1188,7.1253,0.3643,0.0632,2.6924,0.9899,0.4747,0.0554,0.2376,4.585,4.3554,0.1029,0.1124,38.0108,0.4355,0.0554,0.2483,0.1501,0.2324,0.3405,0.0093,0.4831,0
2025-08-05,127.11,530.43,1104.7,139.35,0.7001,0.2911,0.6844,1.18,1.123,0.136,0.2477,1.1564,5.8139,0.3934,0.0011,0.2596,0.4327,0.1141,0.4681,0.9047,0.2045,0.0977,0.118,7.2772,0.3462,0.0551,2.6748,0.9834,0.4563,0.0551,0.299,4.555,4.268,0.1023,0.1117,37.7626,0.5035,0.0551,0.2596,0.1495,0.2281,0.3462,0.0093,0.4799,0
2025-08-06,128.24,533.23,1104.59,145.15,0.6862,0.2885,0.6784,1.1696,1.1316,0.133,0.2573,1.2005,5.8094,0.4055,0.0011,0.2573,0.4679,0.1248,0.4628,0.8968,0.2027,0.0968,0.1209,7.7979,0.3431,0.0621,2.6513,1.0488,0.4445,0.0569,0.2885,4.5148,4.2802,0.1014,0.1148,37.4298,0.577,0.0546,0.2885,0.1481,0.2261,0.3665,0.0092,0.4757,0
2025-08-07,129.05,558.85,1161.03,149.25,0.6966,0.2867,0.6742,1.1623000000000001,1.2088,0.1418,0.279,1.2011,6.5478,0.4029,0.0011,0.2553,0.5037,0.1356,0.5033,0.8911,0.2015,0.0962,0.1201,8.1364,0.341,0.0542,2.6346,1.0461,0.5192,0.0577,0.2943,4.5176,4.2386,0.1007,0.1141,37.1949,0.5785,0.0542,0.2867,0.1546,0.2247,0.3874,0.0091,0.4727,0
2025-08-08,130.07,611.46,1273.46,160.62,0.6919,0.2845,0.6689,1.1531,1.5376,0.1492,0.2879,1.2839,6.4965,0.3998,0.0011,0.2537,0.5382,0.1538,0.5766,0.8841,0.1999,0.0955,0.1153,8.457,0.3537,0.0538,2.614,1.038,0.5843,0.0684,0.3075,4.4822,4.9665,0.0999,0.1307,38.4408,0.6535,0.0538,0.2998,0.1691,0.2502,0.4152,0.0091,0.469,0
2025-08-11,131.12,611.79,1262.17,170.92,0.6864,0.2822,0.6635,1.1592,1.4109,0.1441,0.2959,1.3347,6.4445,0.4652,0.0011,0.2517,0.5339,0.1678,0.5719,0.8771,0.1983,0.0947,0.1354,8.3893,0.3585,0.0458,2.593,1.1821,0.572,0.0686,0.3775,4.942,4.9267,0.0991,0.1411,40.4134,0.7245,0.0534,0.3508,0.1754,0.2517,0.4416,0.0092,0.4652,0
2025-08-12,132.3,611.99,1258.07,174.84,0.7937,0.2797,0.6576,1.3228,1.3304,0.1395,0.2986,1.3228,7.4679,0.4611,0.0011,0.256,0.5442,0.1701,0.5631,0.8692,0.1965,0.0939,0.133,8.5034,0.3477,0.0597,2.5699,1.3228,0.5669,0.068,0.3741,5.2758,4.8979,0.0983,0.1512,40.0528,0.7937,0.0529,0.3704,0.1964,0.2494,0.4384,0.0094,0.4611,0
2025-08-13,133.52,630.07,1299.82,176.09,0.8763,0.2771,0.6516,1.3107,1.3481,0.1378,0.2845,1.3107,5.9242,0.4868,0.001,0.2534,0.5385,0.1685,0.558,0.8613,0.1947,0.093,0.1269,8.6129,0.352,0.0591,2.5464,1.3107,0.5617,0.0712,0.3707,5.6171,5.6171,0.0974,0.1572,40.0689,0.7789,0.0524,0.3595,0.1946,0.2472,0.4864,0.0093,0.4569,0
2025-08-14,134.48,641.71,1327.86,175.91,0.9667,0.2751,0.6469,1.3013,1.3681,0.1357,0.3197,1.4128,6.9899,0.4833,0.001,0.2516,0.5205,0.1658,0.5539,0.8551,0.1933,0.0924,0.1189,8.5515,0.3346,0.0587,2.5283,1.3013,0.5279,0.0706,0.3488,5.9414,5.5692,0.0967,0.1558,39.7829,0.7957,0.0521,0.3569,0.1859,0.2453,0.4833,0.0091,0.4536,0
2025-08-15,135.64,644.82,1333.87,177.13,0.9511,0.2728,0.6414,1.327,1.4008,0.132,0.3318,1.4369,7.2619,0.5492,0.001,0.2653,0.5142,0.1621,0.5492,0.8478,0.1917,0.0916,0.1194,8.8469,0.3465,0.0582,2.5066,1.327,0.5087,0.07,0.3391,6.0749,5.5293,0.0958,0.1622,39.4426,0.8847,0.0516,0.3502,0.1843,0.2358,0.494,0.0088,0.4497,0
2025-08-19,136.89,676.51,1407.67,178.8,0.9424,0.2703,0.6355,1.3149,1.4245,0.1337,0.3287,1.4592,7.1956,0.6502,0.001,0.2484,0.5041,0.1607,0.5625,0.8401,0.1899,0.0907,0.1205,8.7662,0.3653,0.0576,2.4837,1.461,0.5698,0.0712,0.358,7.159,5.8441,0.095,0.1819,40.9088,0.8657,0.0611,0.3506,0.2045,0.2389,0.4887,0.0091,0.4456,0
2025-08-20,138.13,709.96,1482.43,183.24,0.9122,0.2679,0.6298,1.3031,1.5131,0.1412,0.3475,1.3755,7.131,0.6443,0.001,0.2603,0.4995,0.1593,0.5646,0.8325,0.1882,0.0899,0.1202,9.0494,0.362,0.0571,2.4614,1.4478,0.6154,0.0724,0.3547,7.2396,6.4432,0.0941,0.2136,45.6092,0.8579,0.0725,0.341,0.217,0.2371,0.4959,0.0089,0.4416,0
2025-08-21,139.4,733.83,1528.54,192.6,0.9254,0.2654,0.6241,1.2912,1.4993,0.1435,0.3802,1.4275,7.066,0.6385,0.001,0.2581,0.5022,0.157,0.5595,0.825,0.1865,0.0891,0.1198,8.967,0.373,0.0466,2.439,1.6858,0.6241,0.0789,0.3515,7.1736,7.1735,0.0933,0.2367,45.1937,0.8608,0.0718,0.3874,0.2473,0.2618,0.4914,0.0089,0.4376,0
2025-08-22,140.66,756.49,1568.08,205.07,1.0664,0.263,0.6185,1.2797,1.6351,0.1422,0.3732,1.5285,7.1093,0.7323,0.001,0.2842,0.5402,0.1556,0.6185,0.8176,0.1848,0.0883,0.1233,8.8867,0.391,0.053,2.4172,1.6991,0.6185,0.0746,0.3484,7.1093,7.1093,0.0924,0.2488,44.7889,0.718,0.0712,0.4123,0.2438,0.2594,0.4977,0.0088,0.4337,0
2025-08-25,141.88,781.41,1627.96,204.8,1.1982,0.2608,0.6132,1.2687,1.5154,0.1494,0.37,1.5436,7.746,0.7401,0.001,0.2817,0.5357,0.1537,0.6132,0.8105,0.1833,0.0875,0.1226,9.5151,0.4158,0.0564,2.3964,1.9312,0.6696,0.074,0.3454,7.753,7.1116,0.0916,0.2749,44.4037,0.8359,0.0706,0.3912,0.2396,0.289,0.5216,0.0099,0.4299,0
2025-08-26,143.04,811.37,1692.5,210.84,1.1885,0.2587,0.6082,1.2584,1.601,0.1537,0.4369,1.5031,7.6832,0.7341,0.001,0.3069,0.5582,0.1524,0.5942,0.804,0.1818,0.0868,0.129,9.4379,0.4125,0.0559,2.377,1.8806,0.6711,0.0734,0.3426,7.6902,7.6902,0.0909,0.2796,45.4418,0.8319,0.07,0.4125,0.2342,0.2796,0.5034,0.0102,0.4265,0
2025-08-27,144.37,820.86,1703.1,221.16,1.3438,0.2563,0.6026,1.3853,1.6139,0.1507,0.4953,1.4822,6.9266,0.8312,0.001,0.3461,0.5777,0.1593,0.6234,0.7966,0.1801,0.086,0.1278,9.351,0.4087,0.0547,2.3551,1.9048,0.7065,0.0727,0.3394,7.5847,7.6123,0.09,0.277,45.0232,0.8305,0.0693,0.4153,0.2559,0.3256,0.4986,0.0111,0.4225,0
2025-08-28,145.75,821.65,1705.07,221.07,1.3722,0.2539,0.5969,1.3722,1.5712,0.1502,0.4971,1.4408,8.2196,0.8233,0.001,0.3428,0.6099,0.1578,0.6175,0.789,0.1784,0.0852,0.1337,9.2967,0.3705,0.0542,2.3328,1.8867,0.6998,0.072,0.3362,7.5334,7.5402,0.0892,0.2676,44.5969,0.8816,0.0687,0.4106,0.2401,0.343,0.4597,0.0154,0.4185,0
2025-08-29,147.08,823.17,1701.17,227.51,1.3598,0.2516,0.5915,1.3598,1.5162,0.1487,0.5371,1.4278,8.1452,0.7955,0.001,0.3397,0.5711,0.1598,0.6729,0.7819,0.1768,0.1016,0.1426,9.5186,0.3807,0.0537,2.3117,1.8697,0.7411,0.0714,0.3332,7.4585,7.4653,0.0884,0.2718,48.953,0.8825,0.0681,0.4073,0.243,0.3399,0.4419,0.0153,0.4147,0
2025-09-01,148.44,816.3,1687.13,225.48,1.3473,0.2493,0.5861,1.3473,1.445,0.1448,0.5996,1.4146,8.0706,0.7882,9e-4,0.3366,0.5858,0.1516,0.646,0.7747,0.1752,0.1006,0.1357,9.4314,0.3773,0.0432,2.2905,1.8525,0.741,0.0741,0.4278,7.4104,7.4104,0.0876,0.2728,44.7992,0.9027,0.0674,0.3974,0.2557,0.3698,0.4581,0.0201,0.4109,0
2025-09-02,149.47,866.1,1796.72,233.55,1.3381,0.2475,0.5821,1.3381,1.5388,0.1609,0.5948,1.5722,7.4597,0.8363,9e-4,0.3343,0.5754,0.1539,0.7025,0.7694,0.1739,0.12,0.1405,9.3664,0.3613,0.0474,2.2747,2.1408,0.8028,0.0769,0.4248,7.3592,7.3526,0.087,0.2793,46.8321,1.0022,0.067,0.4014,0.2669,0.3613,0.4817,0.0201,0.4081,0
2025-09-03,150.8,896.39,1863.07,238.73,1.4257,0.2454,0.5769,1.366,1.6578,0.1615,0.557,1.6247,7.2812,0.9947,9e-4,0.3314,0.5703,0.1459,0.6963,0.7626,0.1724,0.1545,0.1393,9.2838,0.3647,0.0469,2.2546,2.1877,0.8289,0.0763,0.3316,7.9178,7.2944,0.0862,0.2984,47.7454,1.008,0.0664,0.3975,0.252,0.4045,0.5304,0.0196,0.4045,0
2025-09-04,151.76,965.25,1996.96,264.93,1.4167,0.2438,0.5733,1.3574,1.7462,0.1802,0.5733,1.6144,6.5894,1.1854,9e-4,0.3624,0.6128,0.145,0.8237,0.7578,0.1713,0.1535,0.1581,9.884,0.3624,0.0369,2.2404,2.1742,0.8368,0.0791,0.4283,7.8413,7.9072,0.0857,0.3492,46.1255,1.107,0.066,0.441,0.2965,0.4613,0.5799,0.0191,0.402,0
2025-09-05,152.82,992.78,2052.22,273.95,1.6032,0.2421,0.5693,1.348,1.6359,0.18,0.5824,1.6686,7.8458,1.4069,9e-4,0.3534,0.6544,0.1714,0.8049,0.7525,0.1701,0.2135,0.1524,9.8155,0.3795,0.0393,2.8922,2.5193,0.8834,0.0883,0.4253,8.5067,8.5067,0.0851,0.3992,48.423,1.3087,0.0655,0.4581,0.2945,0.5169,0.6115,0.0152,0.3992,0
2025-09-08,154.01,1017.86,2100.53,283.87,1.7726,0.2402,0.5649,1.3376,1.8181,0.175,0.5778,1.6557,7.7917,1.6233,9e-4,0.3506,0.6808,0.1721,0.8116,0.7467,0.1688,0.2532,0.1512,9.7396,0.3765,0.0516,2.8699,2.4674,0.9087,0.0877,0.5487,8.4345,9.0773,0.0844,0.3831,57.1391,1.5258,0.065,0.448,0.2727,0.5909,0.6058,0.0175,0.3961,0
2025-09-09,154.98,1003.66,2090.68,263.32,1.968,0.2387,0.5614,1.3292,1.5228,0.1774,0.5452,1.5996,7.7429,1.9293,9e-4,0.3226,0.6317,0.171,0.7614,0.742,0.1678,0.2516,0.158,9.6787,0.3871,0.051,2.8519,2.4713,0.8582,0.0903,0.6388,8.7818,9.0205,0.0839,0.38,47.7481,1.5228,0.0646,0.4291,0.2709,0.5872,0.485,0.0172,0.3936,0
2025-09-10,156.37,1012,2111.42,262.63,2.04,0.2366,0.5564,1.3174,1.4837,0.1855,0.5244,1.5278,9.145,1.5988,9e-4,0.3415,0.6261,0.1707,0.7035,0.7354,0.1663,0.2494,0.1516,9.5926,0.3581,0.0504,2.8266,2.4493,0.8314,0.0895,0.8186,8.6334,8.3136,0.0831,0.3741,49.2422,1.5988,0.064,0.4023,0.268,0.6395,0.4985,0.0166,0.3901,0
2025-09-11,157.73,1006.55,2105.2,256.82,2.0224,0.2346,0.5516,1.306,1.4455,0.1839,0.5009,1.4075,8.2419,1.8386,9e-4,0.336,0.596,0.1775,0.6974,0.7291,0.1648,0.2473,0.1449,9.5099,0.3487,0.04,2.8022,2.3768,0.8242,0.0919,0.8115,8.5209,8.5334,0.0824,0.3393,48.8176,1.8703,0.0635,0.3803,0.2599,0.6327,0.447,0.0165,0.3867,0
2025-09-12,158.93,1009.46,2111.49,257.4,2.133,0.2328,0.5474,1.4472,1.3843,0.1856,0.4719,1.3685,8.1797,1.7618,9e-4,0.3577,0.5915,0.1888,0.6605,0.7236,0.1636,0.2454,0.1478,8.8089,0.3772,0.0459,2.781,2.3589,0.818,0.0877,0.7802,8.3684,8.469,0.0818,0.3366,48.449,1.8561,0.063,0.3737,0.257,0.6273,0.4713,0.0162,0.3838,0
2025-09-16,160.45,987.62,2073.11,245.6,2.1128,0.2306,0.5422,1.4335,1.3524,0.1807,0.4671,1.3836,9.7164,2.0567,9e-4,0.3553,0.5859,0.1994,0.6232,0.7167,0.162,0.2431,0.1371,8.7255,0.3481,0.0408,2.7547,2.3366,0.8102,0.081,0.8414,8.1022,8.0087,0.081,0.3483,47.99,1.4335,0.0624,0.3564,0.254,0.4986,0.4543,0.0165,0.3802,0
