Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2024-10-02,25.17,673.5,1583.25,769.39,143.45,0,64.44,20.29,237.16,10.86,0,25.42,2.64,729.75,41.04,11810.64,149.77,132.91,0,0,76.2,162.22,0,316.63,0,3.99,18.8,26.99,0,2782.77,0,0,2.98,121.34,1.08,0,0,0,1.62,0,0,0,0
2024-10-03,124.18,1648.05,1728.64,236.54,1021.89,0,74.25,10.52,5674.87,658.43,0,0,459.24,13.78,29.84,340296.55,162.94,224.89,0,0,30.99,349.58,0,27.58,0,4.77,0.38,30.55,0,133.86,0,0,0,0,16.77,0,0,0,16.22,0,0,0,0
2024-10-04,0,1419.67,843.97,201.77,95.28,0,30.25,0,218.37,194.39,0,132.12,170.22,267.14,0,423.36,69.89,720.57,0,0,109.09,164.9,0,104.42,0,0,31.31,11.22,0,133.55,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-07,86.85,1213.64,2619.62,1906.8,462.12,0,101.08,217.65,84.57,37.71,0,0,65.88,178.9,1801.77,2521.55,328.88,617.33,7.96,0,61.53,85.35,0,3.08,0,48.6,1.89,110.92,404.97,89.09,0,0,0,0,24310.34,0,0,0,0,0,232.99,2722.07,0
2024-10-08,117.94,3390.43,1442.76,982.15,808.3,0,145.4,245.17,130.98,133.54,0,12.14,60.6,822.8,0,1308.72,74.34,1306.27,82.07,0,206.3,62.69,0,12.81,0,13.52,0,16.72,27.54,0,0,0,0,103.67,5.67,0,0,0,0,0,594.82,216878.68,0
2024-10-09,56.33,3097.12,2881,4735.05,342.39,0,11.54,79.96,146.9,700.14,0,27.91,5.42,50.42,8330.19,3070.65,78,186.49,69.06,0,105.44,178.57,0,21.55,0,18.47,0,15.05,40.46,0,0,878.88,0,0,11.33,0,0,0,8.09,0,1917.72,221015.38,0
2024-10-10,4586.4,1346.19,2558.11,3035.36,2742.85,0,166.24,5030.19,71.08,12263.4,0,0,46.55,184.78,22.65,9585.22,2946.46,437.5,134.29,0,101.07,89.95,0,20.78,0,52.41,0,0,507.59,87.93,0,0,0,76.74,43.17,0,0,0,0,0,564.53,214747.54,0
2024-10-11,82.91,9320.45,3326.64,895.89,536.63,0,134.89,347.26,47.04,707.04,0,111.55,129.97,257.37,232.54,437595.6,94.61,3855.67,0,0,14.73,373.38,0,2121.7,0,183.39,0,33.28,0,424.97,0,0,9.35,0,12.86,0,0,0,36.65,0,274.63,549.8,0
2024-10-14,2249.01,2287.47,634.48,332.18,402.98,0,115.78,24.79,145.48,5.9,0,54,11.57,20.83,27.92,309.18,168.27,288.34,147.47,0,82.22,197.12,0,214.96,0,9.26,1.8,8.24,0,3197.48,0,0,0,0,0,0,0,0,97.18,0,279.76,76.37,1735.15
2024-10-15,36.51,3399.83,1314.15,2081.33,255.61,0,259.11,872.89,44.69,4059.53,0,971.97,937.32,113.65,617.13,714.04,1292.03,1294.06,0,0,184.41,0.96,0,376.17,0,0,49.81,27.87,0,1820.52,0,0,0,164.57,0,0,0,0,0,0,265.36,215319.52,373.36
2024-10-16,218.28,2337.79,9888.06,5117.1,217.04,0,14.95,25.05,18011.33,236.94,0,160.79,157.15,45.86,45.86,1007.81,161.89,23.96,0,0,98.58,131.36,0,386.61,0,0,0,4.42,113.05,1063.59,0,245.12,0,0,1.21,0,0,0,0,0,180.88,202382.77,630.01
2024-10-17,127.34,1983.2,2918.86,425.27,1194.23,0,145.59,54.06,14390.67,471.44,0,117.89,477.24,32.68,26.15,632.59,289.31,390.93,0,0,34.37,1.97,0,75.49,0,110.47,0,1.1,270.19,1263.14,0,0,0,0,5.38,0,0,0,0,0,60.65,176318.47,79.98
2024-10-18,892.29,3189.23,11014.6,2535.95,2875.7,0,158.93,542.19,209.38,12.87,0,25.22,84.59,182.47,117.3,993.36,1321.57,264.3,8.81,0,426.79,270.4,0,18.63,0,522.76,0.6,5.49,0,421.67,0,0,0,89.96,35.98,0,0,0,0,0,97.37,178333.32,525.17
2024-10-21,349.71,3652.91,2581.46,1361.49,889.08,0,133.82,2481.49,18003.29,67805.36,0,129.54,48.54,678.45,10.85,360.61,39.63,219.29,43.52,0,145.77,3249.02,0,70.43,0,76.86,54.76,25.58,325.91,0,0,0,0,0,29.41,0,0,0,0,0,209.75,102.89,522.08
2024-10-22,244.07,1136.96,5948.42,40299.41,15311.28,0,3138.05,53396.03,72.54,2646.45,0,25.83,32.13,5212.2,13029.69,27382.51,74283.8,5679.62,2047.15,0,3468.61,607.42,0,482.42,0,315.74,312.86,1158.19,127.62,348.39,0,0,0,98.01,6.76,0,0,0,126.34,0,14462.33,37635.66,362.43
2024-10-23,197.71,1472.84,7263.27,8064.64,372.51,0,894.02,77.86,23.23,20.82,0,0,356.18,200.28,268.82,1211.88,847.31,109.95,205.49,0,54.61,224.46,0,6.96,0,0,156.34,13.64,381.49,629.45,0,0,0,0,7.63,0,0,0,0,0,10.99,5.35,41.2
2024-10-24,0,2254.36,1632.29,297.48,796.08,0,353.48,55.66,202.15,325.45,0,0,11.27,1104.66,38.42,1114290.92,195.52,171.53,5.83,0,100.2,12.55,0,841.46,0,13.68,0,48.47,125.44,0,0,59.81,0,73.21,6.34,0,0,0,0,0,281.67,209.36,110.24
2024-10-25,209.94,3605.43,5032.17,58245.66,373.35,0,286.13,15.35,55.92,6.24,0,333.17,48.43,3682.12,4262.23,183923.45,53.25,1459.66,398.63,0,228.5,1615.06,0,32.38,0,11.87,0,2.32,39.14,182.85,0,0,1.96,0,6.12,0,0,0,0,0,609.12,23032.35,854.45
2024-10-28,2449.81,3099.64,7931.76,2265.71,47.73,0,228.41,151.36,27.38,10105.55,0,82.84,77.39,262.91,596.49,500.21,1039.79,322.21,409.11,0,60.11,140.01,0,36.67,0,0,15.9,112.73,0,113.3,0,0,0,0,3.65,0,0,0,0,0,10.38,24.56,46.91
2024-10-29,40.37,4075.69,18804.33,7744.52,271.26,0,160.2,1216.89,39.68,18.12,0,5.27,63.07,468.85,54.14,87.08,247.72,213.15,153.93,0,97.61,47.39,0,327.39,0,3.88,0,2.45,0,0,0,0,0,0,13.18,0,0,0,0,0,16.82,115.63,72.47
2024-10-30,65.86,1071.24,885.67,22289.55,722.12,0,61.65,2755.62,940.92,55.31,0,2.25,560.77,191.93,53.04,305.64,299.52,122.15,273.03,0,78.17,25.21,0,48.29,0,99.55,0,0,0,39.07,0,0,0,98016.05,0,0,0,0,0,0,4.03,11.44,566.54
2024-10-31,349.14,538.57,6016.29,5126.03,1174.25,0,80.25,29,66.56,133.04,0,449.32,27.58,75.89,828.83,290.93,152.66,261.22,90.23,0,20.86,14.74,0,702.24,0,34.85,0,14.86,12.92,38.77,0,4.7,0,0,47.11,0,0,0,317.2,0,34.68,63.04,105.26
2024-11-01,321.65,1041.94,1685.56,276.39,89.15,0,112.13,319.75,38.34,1653.59,0,15.91,105.47,370.24,0,275.48,148.52,4169.76,128.92,0,161.93,21.15,0,49.43,0,75.8,0,245.68,49.17,37.46,0,94.59,0,0,0,0,0,0,0,0,19.18,33.39,124.56
2024-11-05,96.07,2792.55,11725.73,251.21,395.48,0,122.31,47.7,771.08,9137.79,0,17.72,99.39,321.28,0,3941.94,135.59,5084.35,126.58,0,141.27,53.04,0,79.7,0,1.08,7.24,18.19,23.33,111.99,0,0,0,0,6.18,0,0,0,12.6,0,65.05,68.6,78.39
2024-11-06,149.19,849.62,5876.07,16193.44,1984.16,0,169.23,926.96,187.63,2590.57,0,22.99,182.64,2698.8,33.25,693.91,148.77,2252.17,160.62,0,375.85,30.7,0,1064.24,0,39.06,0,63.61,69.03,78.23,88.36,0,0,0,0,0,0,0,0,0,13404.16,33930.71,463.87
2024-11-07,118.47,1943.71,12126.16,1612.84,1354.6,0,9.07,46.24,10567.93,315.48,0,8.68,75.81,240.04,0,1486.26,178.13,1643.37,80.89,0,892.53,245.45,0,1831.49,0,91.27,0.88,244.91,228.41,1164.92,1.2,0.91,0,87.71,21.93,0,0,0,32.89,0,21.91,128.16,104.16
2024-11-08,54.65,13270.86,5610.51,1893.52,207.98,0,0,2658.62,81.92,2138.83,0,263.01,93.45,204.23,13.58,2551.16,106.15,491.66,283.5,0,726.79,107.09,0,46.52,0,107.57,0,64.75,984.39,346.23,0,43.7,0,25880.97,34784.34,0,0,0,0,0,43.82,7.27,314.78
2024-11-11,6.04,16942.89,4952.01,4133.92,74.4,0,24.89,1099.96,533.24,3817.05,0,4.45,73.2,20.92,0,172.96,137.23,573.6,140.75,0,642.89,161.78,0,39.3,0,10.31,17.23,9.63,0,1040.27,0,0,0,0,5.82,0,0,0,0,0,472.6,5.88,64.88
2024-11-12,128.99,68922.56,17540.23,694.32,2871.77,0,21.9,109.91,7321.01,179.76,0,1422.2,721.35,544.47,733.56,3369.94,65.96,2090.53,375.1,0,945.07,56.63,0,600.6,0,0,0,30.19,592.18,216.54,0,0,0,0,0,0,0,0,44.25,0,78.21,686.79,65.36
2024-11-13,460.53,554.98,6675.75,148409.41,1332.64,0,88.29,513.45,46.35,1225.18,0,2.21,79.44,7508.12,2955.15,960.02,32.38,341.29,245.98,0,1825.17,107.51,0,59.52,0,162.06,12.34,34.79,22.26,0,0,0,0,109.5,2.31,0,0,0,17.03,0,17.86,287.41,59.09
2024-11-14,374.4,703.37,1187.67,83.66,363.07,0,0.65,327.67,94.81,264.21,0,52.6,9.87,42.18,4223.86,511.27,47.31,293.98,685.02,0,1195.36,86.52,0,803.08,0,230.49,0,41.92,55.49,248.61,0,16.87,0,0,0,0,0,0,0,0,0,2674.34,379.8
2024-11-15,201.08,2750.45,5937.57,2468.11,96.46,0,123.55,43.24,11.9,53.25,0,225.86,135.14,25.6,38.12,793,475.83,3347.28,254.48,0,23.05,32.55,0,1863.95,0,48.31,0,13.61,207.08,373.54,0,0,0,0,0,0,0,0,0,0,16.04,705.6,97.23
2024-11-19,114.25,2507.25,9941.55,2722.07,497.17,0,51.31,749.98,255.45,387.03,0,17.89,28.66,3102.07,1431.54,324230.27,710.3,3865.33,209.86,0,59.54,61.88,0,430.44,0,0,6.73,98.2,32.37,0,0,8.74,0,0,0,0,0,0,0,0,641.84,1231.93,122.41
2024-11-20,641.08,1590.85,763.57,3802.12,243.24,0,661.25,86.56,326.69,5249.32,0,39.14,1740.59,627.84,397.47,359.78,135.33,524.2,200.92,0,91.94,63.62,0,164.04,0,44.97,0,2.95,75.28,405.76,0,0,0,368.67,0,0,0,0,4.91,0,70.74,49.25,90.1
2024-11-21,1863.63,1135.87,1329.32,7434.34,133.3,0,10.41,6.33,14715.37,1867.89,0,23.71,12.02,36.67,7.03,291.8,1414.04,7936.53,249.06,0,289.85,79.68,0,99.3,0,0,0,18.35,51.56,128.09,0,0,0,0,0,0,0,33.87,22.47,0,272.72,134.41,192.14
2024-11-22,282.09,2349.18,2133.3,865.66,279.38,0,2.69,330.26,19.91,52.71,0,12.63,21.55,63.41,4.32,623.65,5867.18,9142.42,377.63,0,145.27,55.59,0,732.4,0,1.78,0,18608.39,74.49,51.69,0,3.45,0,0,11.66,0,0,0,0,0,117.33,202.79,31.84
2024-11-25,207.81,2697.79,3400.49,582.81,447.25,0,10.27,213.19,63.56,350.86,0,43.1,63.09,103.78,255.75,279.66,133.22,441.77,301.15,0,474.19,53.24,0,39.6,0,0,0,0.99,126.9,1566.53,0,0,0,134.81,0,0,0,0,0,0,20.91,0,57.38
2024-11-26,107.57,274696.65,22436.49,284.73,530.83,0,82.16,66.74,198.65,1615.2,0,4887.54,100.97,26.07,49.01,734.28,376.91,8810.88,219.62,0,1990.35,26.89,0,0,0,0,0,0,0,0,0,0,0,0,646.66,0,0,0,9.65,0,15.33,1010.24,218.7
2024-11-27,681.37,183107.75,3251.92,413.38,781.14,0,29.59,94.81,23924.21,91.44,0,4430.97,78.24,153.52,186.49,292.38,221.11,2633.2,117.63,0,16.28,12.64,0,0,0,205.85,1.65,14.73,52.73,699.14,9.73,0,0,0,23.96,0,0,0,5.45,0,4.26,117.28,57.75
2024-11-28,127.49,109239.79,4407.81,1947.55,1298.55,0,203.68,459,31805.66,324.82,0,3.5,4.97,2774.9,860.18,2430.38,62.41,351.47,130.49,0,384.84,18.25,0,8.11,0,115.29,5.09,0,1241.42,152.37,0,0,0,0,10599.97,0,0,0,0,0,41.72,406.72,32.01
2024-11-29,228.64,2006299.72,1509.09,4222.47,1237.07,0,196.88,226.78,31110.69,4.65,0,119.3,66.54,163.14,36.14,513.03,868.96,344.55,177.61,0,195.07,54.14,0,50.43,0,57.5,0,94570.15,0,96.7,0,0,238.03,0,17792.59,0,0,0,0,0,119.85,44.51,45.23
2024-12-02,292.23,3844.61,3134.33,2601.67,169.25,0,70.68,16.75,67.82,76.91,0,1.72,30.49,266.77,69.31,706.65,291.67,356.14,209.72,0,192.8,27.67,0,0,0,0,0,7.82,1614.66,1528.46,0,0,0,134.43,0,0,0,0,0,0,52.66,18.08,96.09
2024-12-03,144,5456.43,9962.04,5988.43,1216.85,0,119.25,0,8935.37,1585.84,0,0,96.85,172.11,69.29,1633.56,340.33,2727.12,160.13,0,352.44,5.02,0,5.61,0,47.14,0,31.43,256.65,3520.07,0,0,211.07,0,2182.28,0,0,0,0,0,0,8.51,19.17
2024-12-04,2040.52,817.09,1479.59,43331.51,6358.71,0,213.91,199.03,396.65,47.22,0,209.8,105.5,33.85,22.98,2178.47,628.03,1687.24,751.68,0,450.07,174.46,0,110.66,0,16.55,0,309.31,30.4,96.11,0,0,0,66.86,0,0,0,0,0,0,3.89,10.72,82.85
2024-12-05,70.13,553.65,1206.23,4537.06,893.08,0,169.45,33.81,8915.25,15156.42,0,247.3,0,435.34,16.44,240.55,125.44,637.2,371.59,0,48.79,65.75,0,96.76,0,0,0.48,91.54,20.16,7618.41,0,0,0,0,12848.1,0,0,0,20.73,0,32.47,107.39,44.37
2024-12-06,417.67,3268.12,3733.66,384.53,1590.93,0,171.03,0,71.38,137.54,0,50.07,22.35,22.76,21.42,694.28,1681.03,704.85,429.4,0,83.99,34.18,0,118.1,0,0,0,7.59,2017.07,1001.45,0,0,0,0,0,0,0,0,23.59,0,72.43,233.39,80.59
2024-12-09,272.19,871.42,3160.4,945.82,70.27,0,207.34,10.25,120.32,1.29,0,2.04,15.86,15.25,37.98,288.4,150.96,171.34,354.65,0,177.98,109.82,0,74.34,0,5.93,0,108.14,109.12,737.86,0,0,77.27,0,5.74,0,0,0,8.76,0,242.88,115.97,90.39
2024-12-10,107.53,669.87,855.23,9864.18,830.86,0,362.54,69.33,84.22,4371.94,0,24.95,25.42,387.35,308.98,4709.27,368.1,1790.48,118.88,0,568.18,30.21,0,83.18,0,0,0,98.9,0,193.98,0,0,19.03,0,10.31,0,0,0,1.98,0,1138.47,1118.4,95.25
2024-12-11,153.45,6304.22,8937.38,42701.73,11687.52,0,2738.41,49314.73,8929.65,7536.71,0,3.97,1180.3,5355.65,13362.76,31705.03,69198.8,9944.75,2044.18,0,3130.66,559.32,0,501.78,0,7,0,1000.55,197.21,0,0,0,0,0,0,0,0,0,0.99,0,35.94,33955.27,18.94
2024-12-12,82.03,129103.69,340.98,2811.14,171.76,0,190.47,150.69,18.26,3249.8,0,0,31,4.04,40.42,498465.66,139.1,136.81,153.81,0,173.93,71.62,0,809.68,0,0,0,4.63,850.34,185.93,0,1.68,789.51,0,0,0,0,0,0,0,159.58,349.47,69.22
2024-12-13,68.3,14072.49,3253.31,2741.26,256.65,0,40.37,79.31,52.08,106.95,0,10.1,22.67,161.49,649.17,2699.46,65.38,256.44,62.95,0,76.11,19.44,0,707.27,0,0,2.31,3.67,0,0,8.86,4.16,0,0,0,0,0,0,4.86,0,93.57,284.69,429.17
2024-12-16,1356.94,1195.72,2099.37,188.73,2226.03,0,44.17,27.51,42.23,173.52,0,227.76,108.8,269.32,19.87,2465.52,149.55,1693.77,191.84,0,89.09,40.48,0,1308.42,0,0,0.31,78.5,0,87.42,0,0,0,0,0,0,0,0,0,0,636.44,14.39,95.37
2024-12-17,170.54,2360.74,2365.7,7555.16,521.69,0,0,207.65,9631.37,288.27,0,585.49,51.38,58.55,27.79,34012.55,41.31,11080.45,106.95,0,39.6,3.11,0,663.47,0,67.73,0,18.05,152.87,0,0,3.87,0,0,0,0,0,0,0,0,28.59,2721.06,222.35
2024-12-18,769.11,491.72,7581.05,155.93,107.24,0,18.08,1750.1,11.6,277.24,0,6.17,18.24,15.83,0,1868159.95,21.34,1827.6,39.66,0,8.48,2.31,0,608340.5,0,0,0,1.81,23.35,356.15,0,0,33.48,0,0,0,0,0,0,0,290.86,75.19,58.77
2024-12-19,385.16,5457.6,2389.95,10041.4,2178.78,0,36.02,756.6,13680.22,1166.59,0,0,179.13,4419.9,3953.68,6005.98,163.72,1302.99,105.88,0,64.68,274.71,0,171.05,0,36.13,0,18.16,140.33,45.14,0,0,0,0,6133.07,0,0,0,0,0,0,1065.78,188.62
2024-12-20,552.7,1128.96,4679.27,540.28,2391.1,0,9.92,1879.85,41.95,289.77,0,18.99,104.77,1253.16,0,144750.78,45.36,253.34,51.68,0,678932.33,16.86,0,160.58,0,2.81,0,27.65,0,81.79,0,0,0,0,0,0,0,0,0,0,901.56,3250.85,67.11
2024-12-23,132.86,4223.43,4382.67,5451.01,2.42,0,27.75,13.49,76.9,19.53,0,9123.84,356.64,97.01,4.07,3484.78,55.56,51.83,77.94,0,18.49,27.11,0,124.75,0,0.61,0,0,0,89.25,0,0,0,0,45149.4,0,0,39.35,0,0,139.7,19.56,32.98
2024-12-26,213.02,1408.26,6591.51,10933.55,972.25,0,31.16,359.14,12876.01,62.68,0,82.32,27.92,371.8,99.63,117.18,61.84,198.64,50.5,0,230699.82,46.91,0,724.4,0,338.17,0,60.57,134.59,42.6,0,3.87,0,0,0,0,0,0,0,0,58.09,33.69,210.11
2024-12-27,303.21,361835.29,3830.46,188800.36,788.49,0,53.35,345.17,12826.36,2956.19,0,7507,25.78,2227.16,40.56,454990.23,95.23,106.41,265.86,0,73.68,92.17,0,194.09,0,185.24,3.67,315.86,40.56,81587.37,0,0,31.88,0,804.91,0,0,0,0,0,6.08,3.2,60.85
2024-12-30,65.86,151576.48,3661.03,3913.28,518.57,0,8.86,6097.06,21478.2,147.13,0,405.55,1206.62,2118.12,2909.59,411.56,179.87,12175.34,77.79,0,102.9,90.42,0,219.06,0,6.91,18.25,60.06,0,9750.8,0,0,229.15,0,826112.07,0,0,0,0,0,51.99,46.81,33.7
2025-01-02,76.65,4633.89,2965.05,505.73,195.34,0,16.06,421.95,315.75,0,0,454.28,38.78,137.42,30.27,546.22,149.75,80.37,51.42,0,31.19,252.79,0,132.86,0,22.4,0,66.66,73.03,0,0,0,0,0,61.12,0,0,0,254.66,0,327.22,0.95,53.82
2025-01-03,62.29,2763.01,5855.78,1795.86,402.37,0,79.48,230.87,6.28,475.21,0,346.08,17562.17,4304.17,20.92,544.33,94.92,7244.92,161.05,0,67.51,102.02,0,68.56,0,0,1.46,4.91,0,437.13,0,0,0,0,23.28,0,0,0,110.33,0,78.07,8.9,66.58
2025-01-07,1243.79,5707.72,11290.67,5221.41,1537.6,0,25.85,272.45,92.81,971.75,0,8.3,880.88,2379.08,141.88,1131.24,592.57,106.7,362.32,0,629.19,33.01,0,80.81,0,9.62,0,134.66,3936.9,2118.47,0,0,0,0,0,0,0,0,0,0,47.18,0,13.21
2025-01-08,227.03,5160.26,8203.48,3525.78,166.78,0,40.54,5.15,7478.26,21.42,0,52.38,321.3,267.1,56.34,743.31,189.49,394.51,307.65,0,37.23,22.56,0,85.57,0,161.97,1.47,21.56,0,2732.24,0,3.77,0,0,6.41,0,0,0,5.46,0,30.95,5.81,6.6
2025-01-09,136.52,3883.9,10258.68,902.66,5433.46,0,512.86,265.97,0,1795.59,0,321.25,50.2,75.18,64.75,290872.9,95.95,84.83,80.46,0,1321.26,391.18,0,3.17,0,4.85,9.26,287.05,0,180.18,0,0,0,0,12.76,0,0,0,2.18,0,62.97,283.3,32.85
2025-01-10,637.51,4496.69,7434.9,1041.99,585.26,0,229.91,51.53,51.68,403.45,0,236.55,241.01,50.51,85.41,174.53,99.7,198.89,156.57,0,117.07,62.81,0,21.84,0,57.24,17.38,0,26.93,48.28,0,0,0,0,6.31,0,0,0,0,0,0,85.57,19.5
2025-01-14,233.85,0,3284.26,2349.5,4087.78,0,5.09,0,186.83,451,0,32.94,164.32,23.01,34.7,143.64,314.44,487.06,227.1,0,126.57,14.58,0,62.55,0,7.35,23.89,38.21,0,0,0,2.23,0,0,22.09,0,0,0,0,0,123.48,2569.95,103.19
2025-01-15,48.19,0,7523.53,246.44,264.54,0,617.77,53.18,25.72,230.26,0,0,147.26,4.74,159.01,294.65,90.12,7944.75,129.28,0,219.27,3109.12,0,32.13,0,0,16.91,63.66,0,57.45,0,0,12.97,0,23514.02,0,0,0,10.75,0,298.43,7677.33,416.05
2025-01-16,611,1410.62,11748.63,1913.11,216.94,0,110.65,63.56,46.05,79.06,0,0,376.96,176.68,192.31,333.44,1075.97,306.42,59.39,0,58.64,1821.56,0,4.23,0,0,0,58.93,147.14,171.42,0,0,90.12,0,3602.84,0,0,0,0,0,134.23,367.32,19.31
2025-01-17,4299.3,3952.86,6979.42,706.48,971.33,0,45.63,46.35,7249.26,3288.39,0,131.93,41.43,5359.37,22.83,5938.17,127.44,350.99,162.18,0,183.37,109.99,0,96.13,0,0,5.7,6.83,87.54,0,0,0,0,0,420.01,0,0,0,95.33,0,7.41,70.24,31.96
2025-01-20,13.66,2058.17,1796.32,5414.17,3114.74,0,43.02,825.03,209.81,145.96,0,0,43.9,3780.3,22.22,590.45,136.05,7462.63,270.05,0,102.67,30.31,0,37.22,0,5.28,0,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13,70.11
2025-01-21,335.02,3641.6,3507.05,4325.36,978.12,0,22.46,56.74,7041.06,1098.5,0,0,149.67,3840.88,250.05,2838.35,64.31,105.8,70.27,0,1040.72,5.44,0,0,0,5.27,12.32,21.71,0,226.95,0,0,0,0,0,0,0,0,0,0,92.24,5.08,0
2025-01-22,169.55,2000.07,5365.33,479.84,3212.87,0,1.55,0,18.62,5454.67,0,357.53,54.7,3701.77,4.7,561469.74,106.75,4417.65,25.82,0,103.92,126.83,0,68.1,0,2.4,5.71,24.12,0,1430.2,1.18,0,0,0,0,0,0,0,0,0,0,1146.74,31.65
2025-01-23,5005.56,8675.59,10702.48,9091.96,4266.34,0,216.35,2376.61,70.51,686.91,0,214.8,76.43,2536.76,2462.16,187.47,935.47,10402.54,95.52,0,41.3,130.45,0,6.97,0,0,96.94,48.48,0,1433.82,0,0,12.91,0,0,0,0,0,0,0,65.1,10.04,37.66
2025-01-24,388.96,109305.41,9086.95,6762.65,100.52,0,128.23,154.23,35.18,7107.25,0,0,28.64,376.51,1044.78,710.23,226.92,967.29,52.2,0,58.4,23.47,0,25.91,0,36.56,26.33,269.05,0,0,0,0,0,0,0,0,0,0,0,0,79.96,3106.7,0
2025-01-27,3062.86,3178.56,6451.51,2034.7,1301.62,0,34.46,3482.79,2.19,2189.42,0,0,548.21,9606.16,20.65,6402.73,4484.64,2723.65,507.7,0,40.66,155.42,0,23.01,0,13.5,6.88,259.29,27.54,0,0,0,0,0,1.27,0,0,0,0,0,0,70.36,18.53
2025-01-28,2184.64,318323.85,8573.69,497.68,871.95,0,3.5,14.07,25699.06,5618.4,0,49.35,441.12,3085.33,9.15,350996.53,165.51,6231.51,1661.67,0,148.75,50.87,0,0,0,0,38.27,1027.85,0,0,0,0,0,0,0,0,0,0,0,0,58.32,7.88,0
2025-01-29,85.3,1116.74,6100.41,2414.38,106.95,0,31.73,18.32,32396.93,293.56,0,18102.09,127.38,8401.17,260.63,144.77,102,1436.21,80.51,0,147.8,177.87,0,0,0,0,46.92,4.88,0,949.4,0,0,0,0,0,0,0,0,0,0,128.71,2033.48,0
2025-01-30,2110.17,2283.85,10966.18,10818.29,469.22,0,50.53,1007.14,481.55,378.89,0,6674.35,142.1,35.13,153.44,653045.83,176.61,10628.17,240.62,0,508.62,124.46,0,289.45,0,0,15.09,12.25,13.5,130.68,0,0,0,0,0,0,0,0,0,0,136.77,1518.61,0
2025-01-31,1840.51,4137.38,16157.23,1693.09,85.98,0,16.22,0,70.39,62.62,0,152.72,74.35,242.94,147.29,712.01,5043.69,1191.3,694.36,0,97.44,181.97,0,31.67,0,11.99,36.33,0,2731.41,2661.65,0,0,0,61.67,0,0,0,0,30.95,0,7.12,432.12,12.08
2025-02-03,848.65,1179.27,7119.73,215.71,40.8,0,146.13,325.12,135.37,223.06,0,808.21,156.06,198.05,0,276.04,11832.29,274.92,927.69,0,84.03,95.82,0,14.86,0,14.11,0,110.31,319.56,0,0,0,0,0,0,0,0,0,0,0,136.15,633.7,0
2025-02-04,425.06,896.99,4476.66,2116.85,229.91,0,6.83,330.12,114.8,178.8,0,127.66,1113.02,1747.28,155.7,449.75,6210.65,77.38,381.18,0,40.21,2489.48,0,86.86,0,31.56,13.32,96.03,12.98,0,0,0,0,0,4.78,0,0,0,0,0,328.21,142.55,0
2025-02-05,340.24,7609.17,9871.62,1462.55,99.56,0,10.2,765.01,74.03,692.51,0,20.71,27.16,91.44,15.18,742.83,1042.79,217.38,152.96,0,69.1,1727.65,0,325.11,0,24.46,0,4.59,0,272.16,0,0,0,0,3.67,0,0,0,0,0,179.07,1197.83,0
2025-02-06,282.49,617.78,4222.06,267.86,99.81,0,31.77,5.86,23.69,16.86,0,41.44,2.52,8644.1,306.81,249.84,2511.51,384.59,150.82,0,300.03,174.31,0,16.04,0,4.43,377.14,10.89,0,0,0,0,0,0,1.23,0,0,0,0,0,52.72,22.24,58.86
2025-02-07,67.12,3094.25,7553.18,1070.52,206.08,0,367.14,2.08,24.03,44.06,0,14.47,9.15,176.85,64.9,10237.45,1722.78,2876.92,181.85,0,29.13,123.68,0,38.91,0,644.33,103.89,0,0,336.71,0,0,0,0,0,0,0,0,0,0,37.91,15.05,0
2025-02-10,46.27,875.51,3848.02,1502.66,349.97,0,24.1,32.63,9670.68,140.61,0,0,67.65,164.94,279.25,4403.42,111.83,262.83,131.4,0,738.26,439.21,0,540.42,0,136.97,413.46,9.64,0,7117.48,0,0,0,0,11922.67,0,0,0,0,0,13.88,43.25,0
2025-02-11,1754.81,369.54,7187.16,581.86,318.12,0,6.77,141.24,78.27,614.25,0,4.79,28.29,94.27,4600.46,764.13,383.58,213.79,184.26,0,279.52,3288.67,0,0,0,27.24,212.18,0,0,6803.77,0,0,0,0,601.26,0,0,0,0,0,0,0,0
2025-02-12,584.36,334621.93,28932.87,10731.45,546.63,0,971.15,510.99,60.29,6404.1,0,48.93,111.02,30882.29,7664.08,683249.77,2058.48,269.48,294.76,0,339.69,700,0,64.97,0,0,78.88,1813.5,324.76,9746.83,0,7.86,0,0,114.7,0,0,0,149.93,0,202.84,44.69,0
2025-02-13,1033.66,6128.69,11185.18,1460.57,292.87,0,127.61,5010.38,6981.55,412.22,0,9.45,36.56,55.68,2232.56,2199.58,519.16,705.86,278.58,0,280.95,424.43,0,58.06,0,14.79,104.45,808.09,0,0,0,0,0,0,16.95,0,0,0,0,0,109.21,1199.1,308.07
