Fecha,ABC.A,BNC,BPV,BVCC,BVL,CIE,CRM.A,DOM,EFE,ENV,FVI.B,GZL,MPA,MVZ.A,MVZ.B,RST,RST.B,TDV.D,TPG,FVI.A,PGR,PTN,BOU,CGQ,FFV.B,FNC,ICP.B,SVS,CCR,PIV.B,PER,ALZ.B,MTC.B,IMP.B,ARC.B,GZL.A,RFM,ARC.A,VNA.B,IMP.A,IVC.A,IVC.B,GMC.B
2025-04-22,899,4234,68114,61203,4900,0,374,2322,4042,16578,0,2,1484,3,16,8460,3363,1845,9394,0,2206,1454,0,14,0,5,87,4,1,1,0,0,0,0,0,0,0,0,0,0,31,692,3
2025-04-23,14,2537,22639,10134,827,0,42,1994,4418,10,0,18,3558,16,706,804046,126,3716,4111,0,2378,8731,0,502,0,1700,140,55,17733,22,0,0,0,0,2,0,0,0,0,0,22,30,7
2025-04-24,1,1073,56757,32285,1667,0,46,2360,1696,3915,0,10,5019,135,36,2583,266,281,4320,0,7589,7335,0,0,0,0,0,2021,227,1,0,0,0,0,0,0,0,0,0,0,5,101,15
2025-04-25,51,4306,151939,51201,787,0,1179,13088,237,401,0,30,510,664,213,40356,1016,2861,28093,0,3385,2271,0,100,0,80,10,756,9318,4,0,0,0,0,0,0,0,0,0,0,60,6290,0
2025-04-28,71,3661,258130,400894,1335,0,14,354,1149,1840,0,33065,4359,19,11,2051851,426,482,6772,0,4324,5986,0,512,0,100,220,243,0,6,0,0,0,0,28,0,0,0,0,0,27,59,0
2025-04-29,97,4149,51890,4833,391,0,20,3167,1370,2603,0,33013,1410,114,240,28917,2217,21172,5943,0,922,612,0,10,0,57,132,54698,407,21,0,0,0,0,0,0,0,0,0,0,5,29508,5
2025-04-30,33,8413,94526,25660,882,0,160,6554,1290,106,0,16706,4346,206,133,2728,6146,1446,12605,0,7990,660,0,615,0,101,427,0,10,6,0,0,0,0,0,0,0,0,0,0,143,794,0
2025-05-02,203,8089,44179,4652,386,0,72,5975,2865,379,0,12,909,275,86,720,1274,2852,14661,0,4502,457,0,45,0,30,499,655,613,18,0,0,11712,0,2,0,0,0,0,0,74,821,2
2025-05-05,197,5986,2256381,8452,778,0,563,6003,154,1095,0,18,610,14,72,2028714,3623,2027,48260,0,1874,527,0,65,0,0,303,30,0,0,0,0,3016,0,27,0,0,0,0,0,93,1220,0
2025-05-06,913,14458,92451,2934,1633,0,617,472,2095,2829,0,0,2670,278,2,1370,1908,2902,5618,0,3289,1759,0,1000,0,70,144,84,63,1,0,0,9022,0,5064,0,0,0,0,0,5,1163,51
2025-05-07,290,497059,46649,14617,538,0,2150733,5587,8647,394,0,100,8950,379,338,3810076,343,2002,151594,0,790,641,0,146,0,20,50,273,0,5,0,0,841,0,0,0,0,0,0,0,120,8797922,42
2025-05-08,42,11996,79633,8067,1049,0,10,10,2674,2106,0,1,747,413,68,1001017,872,565,15735,0,1631,957,0,340,0,0,400,220,90,4,0,4,971,0,0,0,0,0,0,0,29,125,1
2025-05-09,441,1420,17795,3390,815,0,0,0,4221,2244,0,9,2150,97,17,3878,6978,1816,40115,0,1426,230,0,3010,0,4537,90,0,2,15,0,10,184,0,19,0,0,0,0,0,219,100,0
2025-05-12,184,911,10494,1556,646,0,2034,20,813,1677,0,30,14,96,376,2767,191,1113,10124,0,1305,332,0,105,0,22,12,305,0,32,0,438,3516,0,25,0,0,0,0,0,559,1057,0
2025-05-13,932,4134,11173,8255,2663,0,400,6,7955,90,0,145,1760,206,629,267,973,4177,21225,0,386,3003,0,583,0,0,300,1024,1,1,0,301,410,0,5,0,0,0,0,0,18,335,0
2025-05-14,1455,3119,85112,31622,833,0,150,2957,18204,436,0,0,1441,141,4,1495,674,1049,19944,0,26,2848,0,14,0,115,72,1517,100,16,0,10,124,0,0,0,0,0,0,0,0,4048,0
2025-05-15,358,2818,225147,17244,239,0,11,75,954,1994,0,22,724,491,49,11431,161,11746,16580,0,1255,11,0,684,0,56,148,792,26,17,0,75,401,0,0,0,0,0,0,0,123,27761,0
2025-05-16,141,1502,2207461,11494,405,0,351,11631,2577,1174,0,60,1706,489,783,14802,9934,4362,18483,0,6374,622,0,235,0,599,915,165,16,0,0,0,1544,0,2,0,0,0,0,0,279,449,0
2025-05-19,321,4296,2166381,5856,2240,0,729,609,1460,1122,0,48,2985,539,150,1348,11747,3591,39123,0,7080,1388,0,125,0,102,128,1884,8,60,120,0,1404,0,28,0,0,0,0,0,234,8,50
2025-05-20,187,8024,160424,42445,860,0,311,6063,648,1065,0,0,6020,30,458,1857,3828,2441,6783,0,10256,3801,0,261,0,140,1709,5209,176,0,0,0,830,0,14,0,0,0,0,0,57,3427,1
2025-05-21,191,1013,58695,19170,3037,0,25,2386,2400,921,0,550,11981,341,104,22511,5026,1532,12381,0,4783,750,0,0,0,4950,1319,6013,9,32,0,100,774,0,17,0,0,0,0,0,1278,122,2
2025-05-22,89,6682,42292,47292,208,0,1452,1190,410,4443,0,0,9002,40,249,6529,12620,2296,23373,0,2457,164,0,10,0,4928,343,1065,1,41,0,6,882,0,40,0,0,0,0,0,0,15,0
2025-05-23,709,11650,53393,13543,7260,0,917,801,9394,2463,0,591,8216,67,278,12304,5481,4461,9110,0,20647,1793,0,5,0,477,156,1029,0,0,0,3,363,0,0,0,0,0,0,0,28,2055,0
2025-05-26,140,9214,35374,87890,531,0,0,66,235,846,0,52,5177,26,5,421,1332,741,6800,0,1123,1138,0,0,0,3520,0,62,0,0,0,5,490,0,0,0,5,0,0,0,28,166,0
2025-05-27,379,5191,16387,16728,4845,0,1028,785,643,3557,0,5,1694,288,166,3387,996,2064,14926,0,65939,629,0,0,0,2370,138,1676,20,29,0,0,1039,0,0,0,5,0,0,0,0,23,2
2025-05-28,297,2207,122170,12865,1184,0,425,2877,1060,992,0,22538,4118,76,23,3833651,1608,515,107535,0,6492,323,0,885,0,152,171,111750,144,20,0,0,882,0,0,0,0,0,0,0,20,195,0
2025-05-29,177,1510,36882,349420,3312,0,672,395,598,3005,0,7,2281,56,0,7541,1290,9992,29940,0,1874,402,0,630,0,31,202,4437,0,1,0,0,136,0,0,0,0,0,0,0,0,590,0
2025-05-30,81,1451,10726,157048,955,0,288,171,2292,43,0,41,3525,164,391,396682,2718,3577,11025,0,101375,592,0,56,0,6402,750,104,0,0,0,0,0,0,0,0,0,0,0,0,116,204,0
2025-06-03,207,3359,36526,17085,144,0,53,140,1962,116,0,47,2253,355,214,3031,880,3656,10865,0,578,585,0,150,0,137,37,521,0,12,0,0,0,0,0,0,0,0,0,0,43,27468,0
2025-06-04,303,10730,1828897,22460,562,0,164,271,1157,2613,0,109,2951,222,208,10815,426,889,6665,0,3856,2903,0,180,0,241,168,3075,135,33,0,0,396,0,19361,0,0,0,0,0,161,4432,0
2025-06-05,157,5331,41525,6146,3872,0,2057,1536,563,5826,0,1110,32952,83,326,11191,4904,2313,11567,0,1677,152,0,20,0,8264,215,216,0,19,0,15,850,0,0,0,0,0,10,0,65,150,0
2025-06-06,95,6364,72215,14832,4351,0,243,44176,17197,41617,0,74,3585,84,106,428392,2968,522,188453,0,1633,7339,0,125,0,136,635,164,2,25,0,68,273,4,6,0,0,0,0,0,12,1083929,2
2025-06-09,462,7503,123553,16206,5912,0,476,2598,828,2758,0,40,2585,70,73,6243,4349,2509,7707,0,1197,340,0,53,0,143,330,100,10,55,0,77,1592,0,12,0,0,0,0,0,45,40156,1
2025-06-10,31,1392,80251,20577,473,0,102,1637,2589,1838,0,4,587,107,170,1162001,3842,9071,6975,0,4610,68,0,2860,0,4105,3080,0,0,21,0,0,2362,0,0,0,0,0,0,0,159,749,4
2025-06-11,630,3834,36104,15001,1028,0,54,491,1137,3081,0,72,1586,69,777,8013,33745,3906,6456,0,8137,639,0,560,0,214,0,350,0,15,0,0,1812,0,0,0,0,0,0,0,90,168,0
2025-06-12,46,1178,49127,7653,3147,0,150,347,2035,1287,0,97,24042,69,515,2143,875,244,100555,0,10781,71,0,13,0,336,0,10,10,14,0,371,899,0,0,0,0,0,0,0,29,11173,7
2025-06-13,382,8430,68375,29212,251,0,78,6375,444,2328,0,198,2844,129,52,12835,26056,1742,9487,0,3187,691,0,64,0,111,656,233,1,34,0,0,425,0,4,0,0,0,0,0,105,13391,0
2025-06-17,49,7657,125674,16336,644,0,504,59,353,236,0,57,14496,99,30,12657,25927,2398,5670,0,637,1158,0,178,0,70,425,1086,0,3,0,0,543,0,0,0,0,0,0,0,75,3562,11
2025-06-18,550,5736,66581,3061,760,0,1187,952,2143,1616,0,398,2899,121,533,23134,10122,7146,22419,0,4473,992,0,0,0,260,2065,593,0,1,0,0,150,0,0,0,0,0,0,0,2322,34741,19
2025-06-19,60,9396,52399,3847,1552,0,96,81,2260,860,0,94,5379,71,344,1706662,6772,2128,6036,0,359,486,0,0,0,630,94,116,0,3,0,0,415,0,11,0,0,0,0,0,3378,1484,0
2025-06-20,371,3018,50234,256725,858,0,566,960,3410,236,0,114,2241,102,432,653915,6829,245,155289,0,728,1205,0,171,0,755,25,335,19,8,0,0,10,0,8,0,0,0,0,0,125,475,3
2025-06-25,29,3860,118834,41454,3318,0,3880,5625,774,479,0,15,5767,14,4,7648,732,1595,7641,0,12981,428,0,733,0,12,379,20,72,99,0,0,231,0,23,0,0,0,0,0,416,2361,0
2025-06-26,141,3382,207501,217749,367,0,831,9177,2169,6544,0,311,10698,112,102,33360,3333,3341,10401,0,2159,1026,0,24,0,84,121,1536,8,5,0,77,1114,0,0,0,0,0,0,0,1201,9363,0
2025-06-27,2728,3058,205749,631257,1822,0,311,679,419,357,0,15356,2783,309,434,2404,5858,39266,51457,0,5131,33,0,0,0,267,550,56484,2,2603,0,6,851,0,10,0,0,0,0,0,34,129147,0
2025-06-30,380,8869,92549,10904,326,0,132,0,592,0,0,219,1865,70,10,12053,14229,230,12800,0,990,211,0,0,0,0,438,9,0,3,0,0,714,0,0,0,0,0,0,0,177,5111,16
2025-07-01,55,3427,75201,30670,619,0,160,5420,3891,359,0,370,560,11209,9916,12451,3357,12601,13581,0,1185,1471,0,40,0,218,395,1793,2,40,32,0,485,0,0,0,0,0,0,0,75,157,6
2025-07-02,282,9608,1717326,9969,1260,0,56,47,4606,191,0,319,6018,21,77,4222,4043,9863,10847,0,1956,509,0,50,0,507,1313,233,3,0,28,5,560,0,0,0,0,0,0,0,25,62,6
2025-07-03,109,2374,14925,1045,1556,0,144,5641,358,9,0,998,4482,14,101,684548,1738,5453,11157,0,2065,404,0,15,0,121,975,102,49,1,20,0,294,0,0,0,0,0,0,0,6,208,0
2025-07-04,364,3454,144651,7722,388,0,0,2973,479,2512,0,531,7630,63,13,686016,2187,10376,7749,0,917,825,0,20,0,800,356,347,1,1,1,456,145,0,38,0,0,0,0,0,94,116,1
2025-07-07,1073,1904,61481,19768,428,0,69,15,100655,275,0,89,3103,145,61,1691,427,8040,16921,0,774,1166,0,192,0,1474,415,753,9,54,0,0,2178,0,0,0,0,0,0,0,13,33,3
2025-07-08,134,1171,18113,396,800,0,223,411,100341,1871,0,772,3290,101,234,2222,135,5599,15152,0,815,251,0,0,0,3,173,1630,13,31,0,0,63,2,7291,0,0,0,0,0,375,1074,9
2025-07-09,40,2072,29924,23428,906,0,130,611,1395,2226,0,39,9906,48,268,5141401,3863,3797,34811,0,3274,214,0,20,0,702,86,39,35,2,0,0,90,0,4,0,0,0,0,0,750,1280,9
2025-07-10,1657,2218,26183,1351,3950,0,34,86,2696,3238,0,2175,11320,47,784,11366,531,11058,13916,0,663,445,0,208,0,590,205,124,1,28,0,0,68,0,5,0,0,0,0,0,800,807,3
2025-07-11,495,6067,33409,11673,532,0,549,7123,4818,2000,0,184,1175,59,156,2051036,1970,11807,8254,0,1962,1155,0,99,0,1848,62,872,120,1,0,0,243,0,0,0,0,0,0,0,1823,25,6
2025-07-14,1314,311702,71993,3810,523,0,656,455,1261,3088,0,359,4876,26,30,4147,2786,6367,179081,0,1862,445,0,20,0,705,493,358,5,0,0,2,289,0,8,0,0,0,0,0,1,66,4
2025-07-15,379,781,92758,15483,2341,0,5666,3789,121061,3152,0,1441,7932,126,276,4625,2474,5181,47862,0,2676,3339,0,10,0,895,871,3820,115,8,0,1,138,0,15,0,0,0,0,0,25,70,3
2025-07-16,179,653,90744,11423,1405,0,269,110,6529,0,0,359,9446,294,367,9039,6248,9540,59282,0,717,874,0,3,0,2188,365,642,3,4,0,0,104,0,0,0,0,0,0,0,222,25,5
2025-07-17,927,1982,104582,14759,753,0,2224,2538,6324,799,0,203,3338,542,62,4542,1921,1560,26240,0,585,185,0,629,0,145,6112,1752,2,45,0,15,76,0,23,0,0,0,0,0,495,1395,2
2025-07-18,83,23398,62324,16519,1718,0,950,215,910,2461,0,122,8524,338,351,4420,10443,6352,128204,0,8064,403,0,0,0,462,249,1632,19,0,0,87,262,0,3,0,0,0,0,0,710,212,2
2025-07-21,145,4859,45629,30102,447,0,440,1242,749891,1343,0,1001,19799,200,439,523742,4401,6277,31019,0,2404,447,0,234,0,92,32,137,104,4,0,0,20152,0,0,0,0,0,0,0,200,463,7
2025-07-22,122,4301,102921,43588,1477,0,266,244,321291,758,0,772,3859,2,80,10763,795,4073,49874,0,5094,491,0,55,0,1462,905,528,9,0,0,2,1755,0,5152,0,0,0,0,0,57,1633,0
2025-07-23,70,4165,95721,23490,1251,0,640,280,1525,1915,0,436,3229,124,34,484433,3262,12544,18200,0,1064,513,0,322,0,545,7252,133,1,5,0,0,275,5,16,0,0,30,0,0,98,477,1
2025-07-25,750,10137,52083,37963,3084,0,114,221,740,1145,0,361,2175,67,42,460891,1719,1267,28182,0,944,720,0,235,0,4473,1459,355,19,13,0,19,160,0,34,0,0,0,0,0,40,1228,0
2025-07-28,2687,3805,78149,844,4974,0,227,6161,1187,148,0,800,2433,36,191,3457,1619,4042,34403,0,4032,105,0,10,0,420,100,98,2,4,0,4,90,0,0,0,0,0,0,0,154,639,0
2025-07-29,157,314366,31230,75113,681,0,36,5,2707,686,0,44,4364,212,62,1581,1718,8510,46092,0,839,313,0,0,0,1315,1730,0,0,20,0,0,3043,0,0,0,0,0,0,0,36,179,0
2025-07-30,452,2442,34802,381307,1987,0,110,50,1761,2686,0,106,2210,61,80,5779,7016,7863,356797,0,1824,1357,0,50,0,842,597,63,0,1,0,0,261,0,5,0,0,0,0,0,157,300,2
2025-07-31,18,9649,6152,2325,163,0,55,105,1660,3169,0,188,1383,529,77,2412,6224,5208,58438,0,431,194,0,83,0,4417,747,286,7,1,0,0,280,0,2265,0,0,0,0,0,0,214,41
2025-08-01,322,5795,30829,5049,384,0,287,5,1308,437,0,314,2868,177,23,3970991,977,3717,82720,0,1826,922,0,10,0,4367,6956,463,17,13,0,0,598,0,0,0,0,0,0,0,181,53,0
2025-08-04,1740,7532,42359,1645,3003,0,3169,1521,3088,62,0,45,5172,65,59,2085,576,11198,70207,0,496,435,0,110,0,366,192,153,0,0,0,0,255,0,0,0,0,0,0,0,26,610,30
2025-08-05,383,1541,32291,33566,1648,0,860,885,3821,1719,0,1500,12486,197,407,33850,1755,5443,66396,0,7648,925,0,336,0,62,1192,1793,11,50,0,0,782,0,35,0,0,0,0,0,146,698,44
2025-08-06,860,12292,1031923,7569,1472,0,508,1916,4520,1511,0,692,7160,485,86,3638,4180,3359,43861,0,1391,1631,0,155,0,1295,888,99,47,30,28,20,319,0,3082,0,0,0,0,0,305,19585,47
2025-08-07,897,11349,114129,6997,643,0,334,185,424,2534,0,168,11100,70,225,795466,1015,3120,16477,0,6215,284,0,73,0,148,6627,51,13,10,0,0,271,0,0,0,0,0,0,0,640,2655,12
2025-08-08,1808,2105,47970,7544,502,0,309,89,2039,1262,0,856,41831,226,52,1671802,6291,1969,31740,0,6935,142,0,11,0,2945,2432,4491,13,8,0,0,578,0,6,0,0,0,0,0,104,1195,31
2025-08-11,1453,590,35567,82959,1695,0,609,89,1465,955,0,2547,87676,189,33,1726124,3089,1238,24013,0,114721,756,0,134,0,329,10262,128554,0,7,0,0,301,0,627,0,0,0,0,0,44,7953,12
2025-08-12,832,2393,39523,25187,776,0,236,372,1779,526,0,1158,4849,178,16,8108,8785,1016,41825,0,5621,365,0,45,0,805,1671,9752,45,3,0,6,167,0,41,0,0,0,0,0,135,2516,40
2025-08-13,274,15153,21960,14683,2980,0,5102,218,4119,2307,0,218,21275,121,172,5075,3951,1069,24340,0,2856,326,0,332,0,545,8429,287,8,14,0,33,1120,0,1710,0,0,0,0,0,20,17211,14
2025-08-14,372,2384,123374,29357,1709,0,8402,560,1434,466,0,582,3682,49,66,11481,855,110,192829,0,2601,521,0,13,0,925,232,420,8,13,0,0,271,0,4,0,0,0,0,0,17,1418,35
2025-08-15,414,9392,74010,18630,1085,0,265,1221,904,2502,0,210,8945,509,159,2216,734,2555,55610,0,2593,1202,0,96,0,1173,982,979,39,2,0,0,827,0,247,0,0,0,0,0,650,5587,9
2025-08-19,1316,14376,28075,6617,1381,0,395,6881,1952,3204,0,2309,32536,184,430,3587,3103,1213,76590,0,3257,270,0,1126,0,3438,272,7781,12,10,0,0,373,0,5,0,598,0,0,0,31,5596,17
2025-08-20,1305,912,179719,32931,1339,0,509,5053,1282,6837,0,1058,5802,123,67,22840,2650,1104,24596,0,4851,407,0,13,0,561,634,6007,51,4698,0,0,140,0,0,0,500,0,0,0,5,2685,21
2025-08-21,791,5831,29019,3103,1905,0,3855,1343,5018,2386,0,3458,27617,139,57,2108,1182,3568,84530,0,3243,266,0,99,0,2579,4685,3366,0,0,0,0,327,0,5620,0,0,0,0,0,34,4319,12
2025-08-22,490,1891,18610,3372,831,0,269,1633,460,2591,0,332,31191,70,100,1543,5644,2221,48238,0,2708,159,0,440,0,2332,870,54,10,16,0,0,74,0,20,0,0,0,0,0,51,47,8
2025-08-25,202,1931,77379,32093,1505,0,78,115,709,1112,0,399,6548,250,89,1803,7098,1391,82017,0,1992,473,0,298,0,1182,887,391,21,13,0,0,424,0,6,0,0,0,0,0,28,2059,21
2025-08-26,916,2352,73388,24983,1333,0,1445,2323,3427,1090,0,283,3462,195,234,389918,7435,7426,34529,0,5778,352,0,24,0,10235,1965,1008,16,11,0,0,39,0,0,0,0,0,0,0,101,2540,7
2025-08-27,310,3258,15404,42108,619,0,361,735,1286,5835,0,863,12172,149,63,1267,1119,639,61552,0,3744,10249,0,610,0,213,635,13226,7,10,0,0,162,0,30,0,0,0,0,0,31,50,6
2025-08-28,543,5484,123518,61964,756,0,523,709,3178,8407,0,3418,2803,5146,3068,1331,4648,988,63789,0,1071,171,0,155,0,1441,563,215,12,10,0,27,101,0,0,0,0,0,0,0,105,1749,19
2025-08-29,367,696166,35551,4244,1135,0,5398,3256,1207,1035,0,229,13100,502,21,2154,1623,2158,44951,0,2119,694,0,121,370,576,1106,79,0,1,0,0,1139,0,11590,0,0,0,0,0,139,155,28
2025-09-01,1030,2243,33923,5970,1572,0,1393,527,1625,693,0,410,2585,75,37,5792,3812,3217,67553,0,2524,492,0,271,0,1967,17054,1301,3,13,31,0,362,0,3,0,0,0,0,0,6,2068,40
2025-09-02,512,6497,972777,15315,382,0,117,328,1301,6893,0,775,11536,152,26,3291,3331,1617,138718,0,4476,373,0,180,370,21188,2640,731,19,16,0,0,295,0,11,0,0,0,0,0,504,4146,11
2025-09-03,126,4693,175622,39295,741,0,822,21591,726,1610,0,800,11499,1718,49,3019754,1128,4450,73818,0,3749,323,0,374,250,1340,3110,1553,6,74,0,0,289,0,38,0,0,0,0,0,216,1309,27
2025-09-04,1842,6390,70735,9949,2397,0,1358,4822,2109,2976,0,4805,10119,210,70,7982,3518,2104,40014,0,42491714,5700601,0,45,0,2771,4382,419,170,10,0,13,345,0,32,0,0,0,0,0,367,2280,28
2025-09-05,401,1594,21105,6422,501,0,829,1203,4278,271,0,1029,18377,98,30,13893,5576,1263,279715,0,4419,3466,0,55,250,1389,12935,424,10,2,0,0,0,16,2,0,0,0,0,0,74,453,13
2025-09-08,358,1669,24645,4367,780,0,768,384,1960,214,0,42,4662,81,30,2778,1626,1353,32909,0,1603,1023,0,35,150,1851,3902,550,5,7,40,0,139,4,3,0,0,0,0,0,361,2105,17
2025-09-09,446,714406,85664,10968,368,0,1023,887,1868,3269,0,178,7910,108,9,2741,1821,2515,30223,0,2266,1191,0,86,0,1227,4389,473,1,11,0,40,656,0,0,0,0,0,0,0,366,714,15
2025-09-10,278,2952,62350,105159,1315,0,1267,63,2303,934,0,274127,33566,42,21,4530,964,3507,38842,0,2693,495,0,69,0,945,1731,1150,12,334,0,0,229,0,0,0,0,0,0,0,4151,2865,14
2025-09-11,261,13272,80847,18897,7087,0,342,318,826,5020,0,1442,2813,28,22,2639,1196,657,18398,0,2093,367,0,23,0,551,9035,316,5,9,0,0,343,0,0,0,0,0,0,0,210,91,11
2025-09-12,176,3275,155727,3698,701,0,205,128,2290,9727,0,1093635,1554,1112,1,87170,12954,1741,33852,0,38281,422,0,209,0,270,1087,105,2,0,0,20,578,0,23,0,0,0,0,0,10,1159,42
2025-09-16,444,5839,15602,20907,497,0,926,529,2134,459,0,1510,4153,86,57,3637,894,2204,51379,0,1648,844,0,89,0,1582,13229,500,41,0,0,150,382,0,18,0,0,0,0,0,37,128,8
2025-09-17,929,1266,91642,45699,2698,0,2942,6310,2541,619,0,856,4602,548,8,1878582,1625,9492,25281,0,1290,1302,0,49,0,424,1188,1232,22,1,0,0,99,0,17,0,0,0,0,0,35,885,16
2025-09-18,459,2924,43998,39411,4567,0,330,10191,1174,758,0,416,3536,111,50,6113,1612,9198,19251,0,2768,247,0,126,150,209,3497,556,5,7,0,0,105,0,10,0,0,0,0,0,74,14,18
2025-09-19,817,16517,33240,36485,790,0,4150,485,1945,3925,0,440,4994,147,73,17383,4308,8079,43285,0,3670,464,0,107,0,1485,17375,396,17,4,0,0,222,0,4,0,0,0,0,0,8,2463,26
2025-09-22,404,3723,124631,2983,807,0,1094,384,2316,3645,0,314,1546,34,5,3080287,1322,3635,52726,0,4324,1517,0,104,0,511,3201,325,21,5,0,0,1090,0,0,0,0,0,0,0,5,423,11
2025-09-23,289,9918,43878,26801,561,0,161,290,2293,1000,0,122,352207,963,866,2202585,5613,623,14178,0,914,19,0,55,0,217,2043,339,2,1,0,0,165,0,3,0,0,0,0,0,171,584,12
2025-09-24,83,1881,117614,2032,1377,0,150,205,8461,743,0,546767,7655,28,34,2836,5063,440,18492,0,2178,321,0,27,0,2811,1603,161,4,4,0,0,100,0,0,0,0,0,0,0,10,301,12
2025-09-25,742,2652,27518,16892,364,0,748,616,2797,439,0,371,6227,677,34,2084,746,31550,11282,0,43430,405,0,31,0,1207,2249,248,7,10,0,0,319,0,5,0,0,0,0,0,8,610,16
2025-09-26,2671,1996,140141,73973,9126,0,760,19851,908,8491,0,437,1084,77,79,470858,26628,27735,31866,0,10289,807,0,11,0,20781,2740,45,0,2,0,0,114,0,0,0,0,0,0,0,10,245,12
2025-09-29,562,1194,57646,17333,2061,0,1112,387,1289,2193,0,123,2264,259,91,2873,1672,1470,27055,0,1376,539,0,21,0,4087,1595,903,3,25,0,0,470,0,0,0,0,0,0,0,7,55,3
2025-09-30,243,3719,86847,31757,3579,0,667,835,1240,5033,0,30431,5010,20,3,2319,4799,8043,19393,0,3294,2370,0,17,0,1006,701,17079,3,5,0,0,12,0,15,0,0,0,0,0,27,119,1
2025-10-01,539,64208,232882,3013,285,0,1026,443,1144,5528,0,341,15816,850,590,3736662,1887,10255,19910,0,4167,1101,0,68,0,1106,4506,950,39,0,0,0,232,0,0,0,0,0,0,0,225,178,2
2025-10-02,428,1303691,23583,22135,820,0,450,564,1719,191,0,585,2755,183,88,5554,1982,776,21548,0,4070,261,0,29,0,920,875,1161,21,9,0,0,2176,0,0,0,0,0,0,0,4,273,21
2025-10-03,508,9882,81025,5633,1556,0,211,594,3275,945,0,845,1005674,144,1181,2757,6748,5591,39181,0,4820,2240,0,60,0,2211,2688,748,3,2,0,0,292,0,0,0,0,0,0,0,17,256,64
2025-10-06,193,13758,658977,18699,748,0,298,429,1317,920,0,1905,2472,64,127,46147,50535,1984,7806,0,4007,2536,0,98,0,157,779,183,21,7,0,25,306,0,5,0,0,0,0,0,15,106,34
2025-10-07,364,127600,28381,6390,2259,0,642,24897,2285,2992,0,2152,1273,97,188,2714765,4047,3644,17906,0,3247,449,0,167,0,321,2061,271,7,10,0,0,1768,30,0,0,0,0,0,0,15,4,1
2025-10-08,602,4294,38760,25592,1317,0,680,3435,1182,1543,0,349,961,502,127,1736461,2492,8068,8294,0,2222,2106,0,343,0,344,1076,1479,20,22,0,0,247,0,11845,0,0,0,0,0,3,327,2
2025-10-09,521,5501,122643,34272,3034,0,1006,665,1683,647,0,2787,1010189,106,98,3422209,5440,1614,28470,0,6299,379,0,323,0,2119,3616,978,5,12,0,25,35,22,0,0,0,0,0,0,134,399,17
2025-10-10,458,12957,105835,2007,27038,0,1490,191,4292,2275,0,926,3736,544,147,3224,102007,8346,17980,0,3944,738,0,50,0,2680,5572,4328,9,4,0,0,714,17,2,0,0,0,0,0,83,33,15
2025-10-13,390,5552,62369,13693,4571,0,220,5249,2935,2472,0,265,2628,665,92,7063,27788,6101,42853,0,6061,3773,0,76,0,702,966,281,0,25,1,7,138,0,3,0,0,0,0,0,14,101,20
2025-10-14,363,137871,76442,25845,3908,0,760,2392,2478,379,0,1895,4824,1436,34,48214,4404,5239,27272,0,5832,2635,0,46,0,2900,830,511,8,14,0,0,66,0,12,0,0,0,0,0,111,115,10
2025-10-15,475,8075,110504,46922,1341,0,155,7656,5013,4846,0,156,12083,115,29,2856856,4205,30416,64216,0,3929,3131,0,113,0,1197,11675,2245,34,1,75,0,292,0,7,0,0,0,0,0,152,166,7
2025-10-16,166,5656,235238,36597,3030,0,465,5421,7840,822,0,724,20939,240,111,2275483,6874,2599,69224,0,5996,2459,0,43,0,1768,9798,3913,20,5,0,0,2220,0,0,0,0,0,0,0,29,114,34
2025-10-17,1433,18615,198903,22639,3087,0,106,3610,2300,4650,0,662,13921,524,204,5306,8250,3424,34158,0,8125,1069,0,86,0,3847,13954,756,15,164,0,0,408,15,0,0,0,0,0,0,3801,2521,19
2025-10-21,390,10488,71582,3682,1752,0,390,127,3995,1314,0,24578,14531,647,211,11889,6117,46818,28857,0,6011,1401,0,165,0,1989,4652,1065,28,11,0,21,265,0,13,0,0,0,0,0,322,922,5
2025-10-22,1168,7994,216228,70095,2836,0,216,82,873,419,0,454,24536,475,367,1664104,53085,675,34648,0,11093,781,0,5,0,4007,2269,411,20,12,78,0,145,0,6635,0,0,0,0,0,20,783,3
2025-10-24,1337,828,80371,15683,1514,0,340,395,1162,12062,0,1039,10659,56,278,2773704,32127,1858,23258,0,864,858,0,25,0,2111,2223,786,19,2,0,62,330,0,0,0,0,0,0,0,37,321,40
2025-10-27,860,4104,87479,76592,2843,0,146,111,2956,2236,0,1072,8234,73,34,332203,12381,14965,26158,0,2859,5391,0,100,0,1759,1469,1756,17,19,0,0,799,30,0,0,0,0,0,0,18,42,2
2025-10-28,226,2996,70466,70503,1253,0,205,277,1182,162,0,28296,15354,200,126,24952,17156,932,16144,0,3205,5531,0,76,0,638,10135,1739,0,26,0,0,168,0,21,0,0,0,0,0,39,99,17
2025-10-29,1631,1540,62714,39799,1117,0,89,83,682,1723,0,656,27048,1475,81,1466301,3913,16552,15348,0,9808,9600,0,24,0,687,1898,889,4,39,0,0,2614,0,5,0,0,0,0,0,0,23,16
2025-10-30,524,3368,34020,43387,340,0,107,761,1057,1171,0,29306,15591,1241,25,19567,1219,1520,15267,0,53665,536,0,65,0,1567,2136,33640,1,34,0,0,533,0,3,0,0,0,0,0,33,132,0
