Fecha,TC,IBC,IF,II,ABC.A,ALZ.B,ARC.A,ARC.B,BNC,BPV,BVCC,BVL,CCR,CGQ,CIE,CRM.A,DOM,EFE,ENV,FVI.A,FVI.B,FFV.B,FNC,GMC.B,GZL,ICP.B,IMP.B,IVC.A,IVC.B,MPA,MTC.B,MVZ.A,MVZ.B,PER,PGR,PIV.B,PTN,RFM,RST,RST.B,SVS,TDV.D,TPG,VNA.B,BOU
2025-09-25,171.85,1052.25,2184.08,282.73,379.93,37,87,230,265,31,76,265,2639.99,329,0.14,65,91.8,28,141,115,26,39,22,1600,55.86,6.9,441.99,360,155,13,120,1199.99,1199.99,13,52.8,8300,200,10.01,58,40,90.4,90,3.14,61,0
2025-09-26,173.74,1082.69,2245.57,292.36,414.99,37,87,230,260,30.6,85,262,2639.99,329,0.14,80,91,30.97,139,115,26,39,19,1600,55.8,6.75,441.99,360,170,13,120,1350,1299,13,52,8300,195,10.01,57.99,40.98,90.4,89.99,3,61,0
2025-09-29,175.65,1086.4,2263.52,284.61,419.79,37,87,230,254.9,31.4,85,254,2639.99,329,0.14,74.85,90,31.45,137,115,26,39,22.8,1600,55.8,6.75,441.99,360,170,12.95,119.98,1350.99,1297,13,50,8300,193,10.01,57.25,41,87,86,3.09,61,0
2025-09-30,177.61,1082.32,2254.21,284.24,400,37,87,230,255,30.95,84,254,2639.99,329,0.14,70,90,29.99,139,115,26,39,22.8,1600,55.8,6.75,441.99,360,174.5,12.25,119.98,1400,1297,13,45.25,8900,185,10.01,58,38.5,87.5,82,3.13,61,0
2025-10-01,179.43,1053.52,2173.74,294.16,394.99,37,87,230,275,30.99,86.45,263,2639.99,329,0.14,73.05,89.85,31.25,154.9,115,26,39,23,1600,55.8,6.84,441.99,345,169.35,12,108,1150,1100,13,54,8900,190,10.01,59,41,84,82,3.11,61,0
2025-10-02,181.3,1058.57,2190.96,289.75,390,37,87,230,256,30.75,84.47,258,3165,329,0.14,71,88,29,154.95,115,26,39,22.99,1650,55,6.84,441.99,345,150,13,108,1275,1189.9,13,45,8400,190,10.01,58,40.75,84,82,3,61,0
2025-10-03,183.14,1114.73,2323.31,291.38,380,37,87,230,290,32,85,258,3165,394,0.14,74.7,87,30,155,115,26,39,22.73,1650,59.9,6.9,441.99,345,169.9,13.5,96.75,1400,1299,13,45,8050,165,10.01,57.5,40.15,86.88,82,3.2,61,0
2025-10-06,185.4,1102.03,2288.49,295.18,320,37,87,230,300,31.5,84.99,245,3750,410,0.14,74.8,87,30,159.5,115,26,39,22.73,1700,59,6.9,441.99,345,164,13.5,96.75,1396.99,1299,13,42,8200,180,10.01,58.35,39.99,86.88,81.75,3.14,61,0
2025-10-07,187.29,1118.62,2326.89,296.27,350,37,87,230,328.05,31.69,85.01,267,3990,380,0.14,75.2,86,30,162,115,26,39,22.73,1700,59,6.9,574.57,345,164,13.5,77,1389,1200,13,46.99,8200,170,10.01,58.75,39,86.4,79.5,2.99,61,0
2025-10-08,189.26,1092.27,2264.3,295.92,330,37,87,275,321,31.5,95,245,4000,415,0.14,75.95,89.5,29.99,164.9,115,26,39,22.73,1700,59,6.9,574.57,345,147,13.5,85,1290,1150,13,47,8100,180,10.01,57,40,85.95,79.02,3.3,61,0
2025-10-09,191.37,1106.64,2289.07,304.08,345,37,87,275,334.99,31.1,98,264.95,4100,390,0.14,85.95,86,29,170,115,26,39,22.73,1700,55,6.9,746.93,345,137,13,85,1201,1296.99,13,46.1,8100,172.55,10.01,57.99,40,77,81.5,3.3,61,0
2025-10-10,193.3,1135.16,2357.17,304.17,331,37,87,275,360,31.99,102.9,262,4000,390,0.14,76,101.9,30,176,115,26,39,24.5,1700,58.95,7.85,970.99,345,137,13,100.97,1250,1299.98,13,46.5,8400,175,10.01,58.94,39.5,77,83,3.9,61,0
2025-10-13,195.25,1168.38,2411.67,325.42,345,37,87,275,360.01,32.9,101.5,256,4000,370,0.14,76,105,31.5,195,115,26,39,24,1700,58.95,7.85,970.99,345,160.9,13,100.97,1334,1300,13,47,8200,170,10.01,67,45,84.87,87,5.6,61,0
2025-10-14,197.25,1200.7,2477.16,335.47,345,37,87,275,380,34,110,257,4440,410,0.14,90,113.98,31.5,194.9,115,26,39,25,1700,58.95,7.85,970.99,380,163,13,100.97,1337.99,1299.97,13,46,8799.99,175,10.01,63,47,84,92,5.6,61,0
2025-10-15,199.11,1319.37,2742.7,350.95,390,37,87,275,394,40,141,275,4400,390,0.14,110,114,30,196.95,115,26,39,21,1700,58.95,7.6,970.99,360,159.95,12.9,95,1345.99,1350,13,45,8799.99,173,10.01,63.5,50,83,92,6.49,61,0
2025-10-16,201.47,1416.04,2950.45,370.86,394,37,87,275,400,46,149.99,290,4000,390,0.14,119,113.98,30,216,115,26,39,24,1800,57,9.12,970.99,360,159.95,13,99.98,1335,1345,13,46.5,8500,180,10.01,68,57,80,96.5,6.6,61,0
2025-10-17,203.74,1466.28,3045.42,392.29,375,37,87,275,401,49.4,144.45,289.9,3990,390,0.14,119,138,31,245,115,26,39,28.97,1800,58.95,10.94,1262.27,360,159,12.5,100.89,1348.99,1310,13,45.9,8400,170,10.01,72.75,63,80.5,97,6.59,61,0
2025-10-21,207.89,1465.01,3022.26,409.47,373.99,37,87,275,410,49,139.95,284.9,3950,390,0.14,119,164.95,34.8,260,115,26,39,30,1800,58.95,13,1262.27,350,160,13,93.97,1300,1300,13,50,8500,179,10.01,75,64.49,83.95,107.95,7,61,0
2025-10-22,210.28,1473.2,3036.41,414.09,356,37,87,275,410,48.99,133.99,280,3899.99,390,0.14,128.95,164.95,34.8,249,115,26,39,35,1800,70,12.4,1262.27,350,159.99,13.25,93.97,1400,1300,13,47,8799.99,180,10.01,75,64,84.4,112.99,6.9,61,0
2025-10-24,214.42,1631.36,3411.97,416.26,325,37,87,275,435,56,150,320,3256,390,0.14,137,155,34.8,230,115,26,39,45,1800,92.5,14.5,1262.27,350,160,13.49,81,1649,1498,13,54.99,8799,187,10.01,79.85,74.8,82,119.99,6.5,61,0
2025-10-27,216.37,1653.41,3465.11,415.9,325,37,87,275,459,56.38,146,315,3899,390,0.14,132.9,160,35,239.99,115,26,39,55,1800,95,16.43,1640.94,350,160,13.49,89.97,1639,1600,13,52.5,9000,170,10.01,76.01,76,83.9,120,6.45,61,0
2025-10-28,218.17,1654.87,3459,424.09,345,37,87,275,454.5,56,146.01,319.99,3899,390,0.14,132,155,35,245,115,26,39,64,2000,95,15.35,1640.94,350,160,14,89.97,1650,1590,13,52,9800,169.99,10.01,78,75,83,124.5,6.45,61,0
2025-10-29,219.87,1641.74,3431.31,420.94,320,37,87,275,452.99,55.9,140,304.97,3899,390,0.14,132,155,35,245,115,26,39,76,2200,100,16,1640.94,350,160,14.5,89.97,1649.99,1578,13,50,9400,150,10.01,77,72.47,83.95,121.48,6.42,61,0
2025-10-30,221.74,1600.42,3332.67,420.81,320,37,87,275,444.5,55,140,298,3899,395,0.14,133,150,34,245,115,26,39,87.99,2200,99,16.49,1640.94,350,160,14.99,80,1500,1500,13,44,9500,173.9,10.01,77,71.99,76,126.48,6.4,61,0
2025-10-31,223.65,1619.77,3353.91,442.17,320,37,87,275,439,55.5,141.99,290,4439,415,0.14,159.59,149.9,35,240,115,26,39,104.99,2200,95,16.95,1640.94,365,169.94,15,79,1550,1500,13,46.45,10450,174.95,10.01,77,71.5,80,124.98,6.5,61,0
2025-11-03,223.96,1595.66,3300.04,438.94,330,37,87,275,430,54.06,140,289.9,4899,415,0.14,147.99,148.78,34.95,250,115,26,39,104,2400,99,16,1640.94,360,169.94,15,79.97,1550,1499,13,48,10450,173.9,10.01,77,71,79,126.9,8,61,0
2025-11-04,224.38,1606.71,3339.04,428.2,320,37,87,300,440,54.75,139,289,4899,415,0.14,150,140,34.98,237,115,26,39,103.95,2400,95,16,1640.94,360,170,15,87.87,1593.99,1490,13,48,10000,174,10.01,75.88,70.89,75,124.88,7.5,61,0
2025-11-05,226.13,1633.71,3399.96,431.31,330,37,87,300,442,56.5,139,289,5449.99,415,0.14,153,140,35,238.99,115,26,39,103.99,2400,95,15,1640.94,390,171.99,15,75,1585,1496.49,13,48.5,9700,199,10.01,75.75,70.85,79.49,125,7.83,61,0
2025-11-06,227.56,1617.38,3369.95,423.61,335,37,87,300,440,56.39,137,286,5450,415,0.14,148,129,31,236,115,26,39,118,2400,110,15.7,1640.94,364,147,15.3,70.01,1500,1495.99,13,48.99,9700,189.5,10.01,74.95,69.99,78,123.48,7.91,61,0
2025-11-07,228.48,1602.81,3331.01,427.1,319,37,87,300,445,55,141.5,287,6000,389,0.14,152.99,129,34.5,234,115,26,39,109,2400,110,17.5,1640.94,350,164.99,15.5,79.97,1574.97,1405,13,48.99,10500,188.9,10.01,74,68.98,73,123.48,7.8,61,0
2025-11-10,231.05,1614.45,3345.75,438.27,329.99,37,87,300,446,56,140,287,6900,389,0.14,163.99,129.45,31,233,115,26,39,100,2400,110,18,1640.94,349,160,15.5,79.97,1500,1400,13,47.9,10790,176.68,10.01,72.98,68.98,79,130,8,61,0
2025-11-11,231.09,1593.89,3308.85,427.82,310,37,87,300,444,56,130,287,6500,375,0.14,163.9,130,32,220,115,26,39,96,2400,125,18.5,1640.94,349,149,16,79.97,1499.99,1300,13,47.74,10500,170,10.01,70,67.98,79,131,7.3,61,0
2025-11-12,233.05,1614.19,3349.26,434.74,311,37,87,300,442,57,138.5,296,6999.99,380,0.14,163.49,144,36.5,230,115,26,39,94.9,2400,120,16.5,1640.94,350,159.5,16,79.75,1489.99,1320,13,45,10500,170,10.01,71.98,67,76,129.95,7,61,0
2025-11-13,233.56,1690.12,3503.88,457.7,330,37,87,300,459,61.9,143,298,7000,380,0.14,164.45,145,36.25,239.5,115,26,39,99.95,2400,120,17,1640.94,350,160,17,79.75,1350,1350,13,49.48,14250,170,10.01,72,67,78.95,130.5,7.8,61,0
2025-11-14,234.87,1698.82,3519.17,462.39,330,37,87,300,450,62,140,305,7000,380,0.14,164.45,145,36,239.95,115,26,39,98,2400,128,15,1640.94,380,160,16.95,79.75,1428.99,1349,13,49.75,14250,185,10.01,72.5,68.45,78.99,144.49,7.5,61,0
2025-11-17,236.46,1665.82,3443.16,459.94,311,37,87,300,443,60.5,138.8,287,6900,380,0.14,164.45,140,38.5,239.95,115,26,39,98,2550,128,15,1640.94,380,159.5,16.5,79.75,1414.5,1349,13,49.9,14000,188,11.96,72,68.45,78.99,143.91,7.45,61,0
2025-11-18,236.84,1610.73,3320.62,452.12,299.99,37,87,300,433,57.8,138.97,271.03,8195,380,0.14,165,139.99,38.5,229,115,26,39,97,2550,120,14.01,1640.94,470,149.93,16.5,78,1400,1300,13,46,14000,175,14,71,67,77,140,7.5,61,0
2025-11-19,237.75,1599.61,3296.44,450.08,275,37,87,300,438,56.89,138.6,280,7000,410,0.14,159.4,135,35,233,115,26,39,94.75,2550,113.99,15,1640.94,465,150,16,79,1419.99,1300,13,47,13900,169.9,14,71.99,66.9,77,140,7,61,0
2025-11-20,240.32,1677.78,3492.21,442.49,295,37,87,300,437,61.95,144.5,280,7000,409,0.14,158.9,132,38,224.99,115,26,39,79,2550,113,16.99,1640.94,465,145,15.6,70,1419.97,1419.89,13,47,13500,162,14,71.99,66,76.99,136,7.5,61,0
2025-11-21,241.58,1590.1,3288.11,437.78,285,37,87,300,430,56.25,140,275,7000,409,0.14,158.9,129.99,37,223.5,115,26,39,75,2550,111.5,16,1640.94,444,145,15.95,70,1414.99,1399.98,13,46.97,13100,156,14,71.49,66,76.99,130,6.9,61,0
2025-11-24,243.11,1552.2,3222.18,416.72,280,37,87,300,430,54.7,135,265,7000,410,0.14,132,149,37.5,221.99,115,26,39,79,2550,111.5,16,1640.94,439.99,145,15,70,1390,1399,13,46.99,13100,173.95,14,70,62.75,78.9,125,6.9,61,0
2025-11-25,243.11,1552.2,3222.18,416.72,280,37,87,300,430,54.7,135,265,7000,410,0.14,132,149,37.5,221.99,115,26,39,79,2550,111.5,16,1640.94,439.99,145,15,70,1390,1399,13,46.99,13100,173.95,14,70,62.75,78.9,125,6.9,61,0
2025-11-26,243.57,1550.42,3202.57,429.84,275,37,87,300,425,55.2,137.69,284.95,8200,410,0.14,150,141,36,221.99,115,26,39,64,2550,100,13.5,1640.94,439.99,150,15.84,78.25,1325,1300,13,46.98,13450,155.08,14,69,63.85,77,128,6.9,61,0
2025-11-27,244.65,1564.09,3237.39,428,280,37,87,300,427.98,55.4,138.93,282,8200,410,0.14,150,145,36,220,115,26,39,75,2600,107,13.5,1640.94,439.99,150,15,78.25,1349.99,1382.39,13,46.3,13450,165,14,68.99,63.79,76.99,125,6.65,61,0
2025-11-28,245.67,1551.78,3208.96,427.15,295,37,87,300,428.98,54.35,139,280,9000,400,0.14,150,140,36.49,216.99,115,26,39,79,2600,107,13.5,1640.94,439.99,148.98,15.5,78.25,1344.99,1381.99,13,48.5,13500,160,14,68.85,63.8,77,127.9,6.65,61,0
2025-12-01,247.3,1551.63,3194.73,439,290,37,87,325,427,54.5,139.5,280,9500,400,0.14,155,145,36,225,115,26,39,70,2650,107,14,1640.94,352.01,150,15.9,78.25,1350,1300,13,47.98,13500,160,14,69.99,65.95,83,130,6.45,61,0
2025-12-02,247.41,1519.61,3117.39,439.68,290,37,87,325,423,52.97,138.95,274,8000,350,0.14,160,142,35.9,225,115,26,39,70,2650,106,14,1640.94,352,150,15.2,76.99,1346,1200,13,50,13500,153,14,66,64.99,90,129.95,6.5,61,0
2025-12-03,249.2,1551.92,3194.97,439.38,290,37,87,339.99,415,55,138.45,277.5,7000,350,0.14,160,140,36,223,115,26,39,80,2650,106,14.38,1640.94,352,150,15.9,76.99,1300,1369.98,13,49.97,13500,160,14,65,64,100,125,6.77,61,0
2025-12-04,251.89,1535.43,3148.27,445.58,290,37,87,339.99,412,53.5,137,279,7000,400,0.14,160,140,36,223,115,26,39,80,2650,99,14.12,1640.94,350,145,15.5,76.48,1339.99,1339,13,49,13500,160,14,68,64,110,125,6.68,61,0
2025-12-05,254.87,1519.15,3109.72,445.27,290,37,87,339.99,414,52,141,285,7000,384.99,0.14,160,139.99,36.49,219.99,115,26,39,88,2650,99,14.33,1640.94,350,144.9,15.94,76.48,1345.98,1339.44,13,49.4,13500,160,14,66.7,64,114.25,129,6.95,61,0
2025-12-09,257.93,1487.6,3031.2,447.93,288,37,87,339.99,399.99,50,137,280,6000,384.99,0.14,160,139,38.92,218,115,26,39,92,2650,99,14.2,1800,350,144.89,16.5,73.09,1400,1299.99,13,49.99,13000,167.5,14,66.69,64,134,127.5,6.85,61,0
2025-12-10,262.1,1499.25,3051.19,454.62,280,37,87,339.99,395,51.9,133,279.95,6000,374.99,0.14,160,137.99,38.9,217.9,115,26,39,92,2650,99,15.9,2000.01,350,144.89,16.8,71.99,1300,1294.5,13,49.95,13000,157,14,69,64,149.85,125,6.2,61,0
2025-12-11,265.07,1489.3,3029.19,453.11,290,37,87,339.99,395,51,137,279.95,6999,374.99,0.14,160,130,38.89,215,115,26,39,92,2750,99,15.9,2000.01,350,145,16.01,71.99,1299.99,1294.5,13,45,13000,155,14,67,67.5,165,120,5.98,61,0
2025-12-12,267.75,1473.17,2995.32,449.09,288,37,87,339.99,394.95,50,137.98,279,5600,374.99,0.14,155,128,38.7,215,115,26,39,92,2750,99,15.9,2000.01,399,142.25,16.5,71.99,1295,1294.45,13,49,13000,145,14,67,66.97,160,123.75,5.8,61,0
2025-12-15,270.79,1455.03,2954.23,447.16,280,37,87,415,390,49.1,139.45,270,5000,374.98,0.14,155,121,38.59,210,115,26,39,92,2550,99,17,2000.01,320.01,142.25,16.25,71.99,1293.99,1293,13,49.15,13000,140,14,66.5,66.8,165,124.9,5.79,61,0
2025-12-16,273.59,1454.66,2939.45,459.02,280,37,87,415,381.04,49.09,139.64,270,4500,374.9,0.14,159.99,121,36.98,220.5,115,26,39,98,2550,99,16.9,2000.01,381.99,142.25,16.49,71.95,1280,1291.99,13,47,13585,154.99,14,66.99,64.49,165,124.85,5.84,61,0
2025-12-17,276.58,1450.57,2921.24,466.22,290,37,87,415,390,48,138.99,278.9,4989,375,0.14,169.98,134.5,36.5,220.89,115,26,39,99,2750,99,16.8,2000.01,381.99,144.98,16.5,71.95,1275,1291.99,13,46.99,13000,154.9,14,68,64.24,165,124.78,5.82,61,0
2025-12-18,279.56,1490.59,3010.75,471.48,290,37,87,415,409,50,140.98,278.8,4000,419,0.14,169.96,150,36,220.89,115,26,39,99,2750,99,16.8,2000.01,379,144.98,17.35,71.94,1286.9,1286.99,13,46.5,13600,154.9,14,69,67.98,165,124,5.81,61,0
2025-12-19,282.51,1565.28,3173.87,484.63,315,37,87,415,440,52.48,149.99,299.99,3800,421,0.14,169.96,170,40,229,115,26,39,98,2750,109,17.39,2100,370,142,18,71.96,1399.99,1244.99,13,47,13600,169,14,70,69,165,145,6,61,0
2025-12-22,285.4,1548.78,3101.47,512.74,316,37,87,415,440,49.5,159.75,299.7,3600,422,0.14,169.96,169.9,42,250,115,26,39,98,2750,130,18.85,2100,371,142,18.75,71.5,1399.99,1324.5,13,48,14959,169,14,75,68,185,144.99,6.45,61,0
2025-12-23,288.45,1554.83,3129.26,501.37,335,37,87,415,454.9,49.5,150,300,3560,422,0.14,160,169.88,39.5,250,115,26,39,98,2780,129,18.85,2100,371,145,18.75,92.94,1386,1388,13,49,14648.99,170,14,75,67.97,179.99,140,6,61,0
2025-12-26,291.35,1605.73,3225.26,523.28,350,37,87,480,477.99,49.5,159.99,350,3200,450,0.14,170,169.85,39.97,249,115,26,39,98,2780,129,16,2100,368,150,21,92.94,1432.99,1500,13,49,14780,169,14,78.79,74.97,189.98,163,6.1,61,0
2025-12-29,294.97,1969.02,4038.5,570.4,409,37,87,480,530,67,170,485,3000,451,0.14,175,195,45,290,115,26,39,117,2780,153.99,17,2100,398.99,179.99,24,120.8,1715,1650,13,50,14769.99,200,14,86.99,79,199.97,190,7,61,0
2025-12-30,298.14,2082.26,4232.81,635.58,425,37,87,480,550,67.9,205,540,3000,495,0.14,205,222,53,335,115,26,39,125,3000,153.99,17,2100,398.99,200,27,143,1900,1844,13,70,15800,230,14,93.99,87,199.94,210,6.99,61,0
2026-01-02,301.37,2230.81,4553.24,665.18,480,37,87,480,599,72,255,585,3600,590,0.14,220,245,62,335,115,26,39,130,3000,182.95,15.05,2100,420,200,28.5,140,2000,2000,13,70,18000,237,14,98,90,199.97,218,7.55,61,0
2026-01-05,304.68,2597.68,5356.64,727.99,550,37,87,480,700,86.39,306,701,4319,599,0.14,230,270,70,350,115,26,39,130,4000,210,15.05,2100,501,225,28.5,160,2270,2210,13,81.99,21599,284,14,115,107.95,199.97,260,7.55,61,0
2026-01-06,308.15,3896.77,8216.85,937.31,790,37,87,480,910,147.5,495,841.15,5100,715,0.14,330,320,83,360,115,26,39,172,4000,251.55,20,2100,600,323,40.7,160,3000,3150,13,98,25918.8,340,14,165,155.1,199.97,435,10,61,0
2026-01-07,311.88,4458.84,9481,1005.14,790,37,87,480,1089,165,577.85,1000.01,5100,855,0.14,330,379,99.5,360,115,26,39,172,4000,301,24.99,2100,600,385,48.8,160,4000,3650,13,135,24790,407,14,197,183.98,199.97,535,10,61,0
2026-01-09,325.39,6009.58,12753.64,1375.85,1103.95,37,87,620,1250,234,703,1250,7200,1025.9,0.14,450,450,141.59,490,115,26,65.52,244,4000,360,34.19,2100,863,468,56.4,160,4000,5999,13,167,29747.5,502.75,14,300,264,300.01,695.95,13,61,0
2026-01-13,330.38,5808.58,12226.5,1415.66,1099.99,37,87,620,1240,218,710,1189.99,7200,1050,0.14,450,480,150,490,115,26,72,250,4000,360,34.19,2100,863,468,56,160,4798,5499,13,159,28855,549,14,322,274,310.01,630,12.5,61,0
2026-01-14,336.46,5569.43,11646.98,1422.32,1097.99,37,87,620,1200,200,700,1170,7200,1050,0.14,449,480,145,500,115,26,79.18,266,4250,350,34.19,2100,863,480,55,160,5000,5500,13,155,28855,549,14,349,300,331,625,13.5,61,0
2026-01-15,339.15,5242.02,10864.1,1422.48,1000,37,87,620,1189.9,180,640,1100,7200,1000,0.14,449,480,143,500,115,26,87,266,4250,355,34.19,2100,863,440,53,160,4850,5500,13,150,28855,549,14,348,291,350,612,13.5,61,0
2026-01-16,341.74,4805.5,9882.4,1369.73,989.99,37,87,620,1079.49,162.01,576.05,1034.5,7198,1000,0.14,410,440,130,500,115,26,95.6,263.99,4250,349,34.19,2100,863,440,47.88,160,4500,5100,13,150,28855,541,14,329.85,288,365,599.99,12.6,61,0
2026-01-20,344.51,4436.91,9063.77,1316.41,989.99,37,87,620,990,146,520,931.23,7198,1000,0.14,392,440,120,495,115,26,95.6,255,4250,349,34.19,2100,863,440,45,160,4250,4799,13,136,28855,536.99,14,305,287.95,390,540,11.9,61,0
2026-01-21,347.26,4084.22,8325.19,1227.19,900,37,87,620,892,131.41,468.07,865,7198,999.98,0.14,355,440,119,470,115,26,95.6,255,4250,349,34.19,2100,863,440,45,160,4250,4448,13,136,28855,535,14,274.49,287.95,385,486.01,11.34,61,0
2026-01-22,349.93,3773.63,7683.88,1140.88,900,37,87,620,840,118.28,421.33,780,7198,999.98,0.14,320,400,119,464.95,115,26,95.6,255,4250,314.2,34.19,2100,863,357,45,160,3900,4448,13,136,25969.55,535,14,247.5,270,385,440,10.21,61,0
2026-01-23,352.71,3632.04,7375.95,1114.83,900,37,87,620,870,111.95,380,750,7198,999.98,0.14,320,400,110,430,115,26,95.6,255,4250,314.2,33.86,2100,863,357,40.55,160,3850,4005,13,135,25969.55,481.95,14,242,270,410.05,410,9.49,61,0
2026-01-26,355.55,3528.09,7170.91,1077.74,900,37,87,620,880,105,349,712,7198,999.98,0.14,320,400,110,430,115,26,95.6,255,4250,314.2,33.86,2100,863,357,39,160,4000,4000,13,135,23373,481.95,14,230,270,427,400,9.29,61,0
2026-01-27,358.92,3376.14,6818.01,1068.92,850,37,87,620,878,95,349,780,7198,903,0.14,312,400,108,430,115,26,95.6,230,4250,314.2,33.86,2100,863,357,39.5,160,3998,3800,13,123,23373,481.95,14,213.99,270,427,400,9,61,0
2026-01-28,361.49,3259.87,6566,1046.79,800,37,87,620,875,89.8,315,844,6790,903,0.14,312,385,99.54,388,115,26,95.6,241,4250,300,33.86,2100,863,357,39.5,155,4000,3459,13,123,23373,481.95,14,213.98,254,426.9,400,8.9,61,0
2026-01-29,363.66,3368.39,6772.3,1092.1,774,37,87,620,925.5,89.8,343.8,815,6790,903,0.14,320.01,399,99.54,400,115,26,95.6,240,4250,314,33.86,2100,863,344.4,43,155,4300,3800,13,123,23373,434,14,233.49,248,467.99,388,8.85,61,0
2026-01-30,367.31,3598.71,7261.45,1144.53,795,37,87,620,1015,98.6,378.05,894.5,6790,903,0.14,320.01,425,99.54,420,115,26,95.6,240,4250,314,30.5,2100,863,344.5,43,155,4300,4000,13,112,22500,470,14,256,244,495,426,8.95,61,0
2026-02-02,370.25,3864.86,7805.85,1222.89,860,37,87,620,1116,108.11,415,982.85,6790,899.99,0.14,320.01,439,100,467,115,26,95.6,260,4250,345,30.5,2100,863,375,43,159,4300,4179.24,13,123,22500,515,14,281.5,256,544,464,9,61,0
2026-02-03,372.11,4418.23,8944.37,1380.18,934.83,37,87,620,1208,129.5,502,1150,6790,900,0.14,350,480,104.95,525,115,26,95.6,270,4250,379,30.5,2100,940,410.5,43,159,4700,4590,13,134,24749,550,14,335,281.15,615,510,9.5,61,0
2026-02-04,375.08,4874.6,9811.78,1570.92,940,37,87,620,1328.06,144,606,1200,6790,989,0.14,350,527,105.01,630,115,26,95.6,270,4250,379,30.5,2100,940,451,50.05,174,5000,5048,13,134,24749,565,14,405,340,695,615,9.98,61,0
2026-02-05,378.46,5450.44,11036.09,1700.82,940,37,87,620,1460.57,169.99,666.9,1250,6790,1085,0.14,423,560,108.01,645,115,26,95.6,270,4250,415,33.4,2100,940,495,61,174,5400,5400,13,139,27220,600,14,420,400,760.01,670,9.89,61,0
2026-02-06,381.11,6158.96,12472.5,1920.4,940,37,87,620,1580,203.9,650,1320.01,7000,1110,0.14,464,610,110,780,115,26,95.6,270,4250,415,33.4,2100,1030,495,76,189.9,5900,5700.01,13,139,29901,655,14,460,405,840,785,10.4,61,0
2026-02-09,382.63,5999.52,12060.02,1947.13,942,37,87,620,1530,185.99,619.75,1330,7100,1110,0.14,510,639,106,780,115,26,95.6,321.01,4250,470,33.4,2100,1030,495,80,205,6324,6269,13,130,29901,525,14,440,410,910,750,10,61,0
2026-02-10,385.27,5246.47,10389.77,1836.25,890,37,87,620,1319.5,155,548,1270,7100,1110,0.14,510,620,101,750,115,26,95.6,375.05,4250,470,33.4,2100,1030,477.8,75,205,5600,5550,13,105,29900,430,14,385,400,910,639,9.7,61,0
2026-02-11,388.74,5317.44,10450.88,1928.86,942,37,87,620,1315,155,502,1235,7100,1110,0.14,559,625,101,790,115,26,95.6,450,4250,470,40.07,2100,1030,477.8,79,205,5600,6000,13,120,29900,430,14,395,400,985,645,9.95,61,0
2026-02-12,390.29,5319.37,10457.37,1927.26,942,37,87,620,1300,152,537,1235,7100,1110,0.14,540,625,108,790,115,26,95.6,539,4250,470,40.07,2100,1030,508,80,205,5950,6000,13,116,29900,464,14,399.99,398,1000,650,10,61,0
2026-02-13,393.22,5433.1,10702.54,1950.04,1000,37,87,620,1350,152.5,550,1236,7100,1110,0.14,540,618,110,770,115,26,114.7,640,4250,560,46.99,2100,1030,508,79.5,205,6450,5999,13,115,30000,520,14,400,397.99,1099,659.99,9.7,61,0
2026-02-18,396.37,5682.72,11222.13,2015.86,1100,37,87,620,1510,155,600,1300,7100,1300,0.14,535,615,109,770,115,26,126.17,900,4250,560,46.99,2100,1030,508,75.99,205,7000,6000,13,113,29500,600,14,424.99,398,1230,680,9,61,0
2026-02-19,398.75,5847.38,11588.86,2038.81,1320,37,87,620,1500,162,635,1400,7100,1300,0.14,535,610,110,770,115,26,126.17,750,4250,580,46.99,2100,1030,495,74.9,219.9,6790,6300,13,118,33000,595,14,400,393,1350,680,9.6,61,0
2026-02-20,402.33,6013.52,11950.18,2069.4,1554,37,87,620,1589,160,699.99,1439.99,7100,1300,0.14,535,619,109,770,115,26,126.17,800,4250,650,66.99,2100,1029,465,78,219.9,6996,6850,13,117.05,27500,530,14,449.5,381,1340,679.99,9.49,61,0
2026-02-23,405.35,6164.07,12235.97,2132.63,1700,37,87,620,1700,170,701,1440,7100,1300,0.14,540,615,109,770,115,26,126.17,898,4250,750,66.99,2100,1029,479.99,92,219.9,6300,6700,13,119.5,33000,532.01,14,468.99,400,1387,660,9.49,61,0
2026-02-24,407.38,6646.25,13416.89,2108.54,1885,37,87,620,1800,184.99,710,1714,7100,1500,0.14,555,560,110,784,115,26,126.17,900,4250,765,81,2100,1029,500,92,219.9,7350,7200,13,121,30000,532.01,14,489,434,1200,700,10.25,61,0
2026-02-25,411.09,6593.89,13238.36,2154.06,1700,37,87,620,1878,180,685.11,1700,7100,1525,0.14,570,580,109,785,115,26,126.17,900,4250,765,109,2100,1029,500,100,220.01,7299,7199.98,13,120.98,30000,589,14,510,434,1200,720,10,61,0
2026-02-26,414.05,6577.34,13235.9,2122.4,1850,37,87,620,1800,180,710,1795,7100,1525,0.14,525,580,109,790,115,26,126.17,900,4250,765,125,2100,1029,500,93,229,7200,7198,13,120,30000,629,14,515,434,1190.1,715,9.99,61,0
2026-02-27,417.36,6536.65,13124.57,2134.39,1880,37,87,620,1800,175,792,1800,7100,1525,0.14,525,580,113,790,115,26,126.17,1000,4250,800,125,2100,1029,500,96.99,229,7200,7100,13,120,33000,615,14,518,434,1180,705,10.1,61,0
